ingredient_id,date,nome_ingrediente,unidade,categoria_id,is_compravel,is_produzido_internamente,categoria,perfil_perecivel_estimado,quantidade_por_unidade_de_compra,saldo_atual,consumo_ingrediente_dia,dia_da_semana,is_friday,dias_ate_sexta,is_weekend,mes,semana_do_ano,dia_do_mes,is_summer,is_sao_joao,is_holiday,nome_feriado,tipo_feriado,is_carnaval_window,menor_preco_disponivel,preco_medio_disponivel,maior_preco_disponivel,menor_lead_time,lead_time_medio_fornecedores,qtd_fornecedores_disponiveis,maior_desconto_disponivel,min_to_discount,fornecedor_mais_barato,fornecedor_mais_rapido,preco_min_max_ratio,flag_indisponibilidade,ingrediente_afetado_por_indisponibilidade,produto_indisponivel_relacionado,dias_em_indisponibilidade,audit_qtd_pedida_no_dia,audit_valor_pedido_no_dia,audit_comprou_no_dia,audit_order_type_no_dia,lead_time_pedido_no_dia,saldo_lag_1,saldo_lag_7,variacao_estoque_1d,variacao_estoque_7d,flag_ruptura,consumo_lag_1d,consumo_lag_7d,consumo_lag_14d,consumo_lag_28d,media_movel_consumo_7d,desvio_consumo_7d,consumo_max_7d,media_movel_consumo_14d,desvio_consumo_14d,consumo_max_14d,media_movel_consumo_28d,desvio_consumo_28d,consumo_max_28d,tendencia_consumo_7_vs_28,dias_desde_ultimo_consumo,qtd_pedida_no_dia_audit,comprou_no_dia_audit,valor_pedido_no_dia_audit,order_type_no_dia_audit,total_pedido_30d,media_qtd_pedida_30d,lead_time_medio_realizado,dias_desde_ultimo_pedido,qtd_ultimo_pedido,tipo_ultimo_pedido,pedidos_em_aberto,qtd_em_transito,estoque_em_aberto,qtd_em_transito_no_horizonte,dias_para_proxima_entrega,stock_position,lead_time_previsto,dias_de_cobertura,flag_subestoque,flag_sobrestoque,y_qtd_comprar,y_threshold,y_comprar,y_demanda_futura_horizonte,y_demanda_futura_lead_time,safety_stock,horizonte_dias,target_horizonte_completo,baseline_threshold,baseline_order_up_to,baseline_qtd_comprar,baseline_comprar,criticidade_score,y_criticidade_score,y_nivel_criticidade,split_temporal
ING0089,2025-11-20,MANTEIGA,KG,CAT0007,1,0,Laticínios,perecivel,0.5,72.0,1.0243366883116884,3,0,1,0,11,47,20,0,0,1,Consciência Negra,NACIONAL,0,72.56,78.42333333333333,83.91,2,2.333333333333333,3,0.08,10,FOR0004,FOR0004,0.8647360266952688,0,0,,0,,,,,,72.0,192.0,0.0,-120.0,0,15.580212445887446,2.8779454545454546,0.691975,0.0423178571428571,4.84093058132344,5.086671467139327,15.580212445887446,3.536238443104515,3.779677150465629,15.580212445887446,2.9473785211812,2.9662581204145537,15.580212445887446,1.6424529616858898,0,0.0,0,0.0,,0.0,0.0,2.2181818181818183,34,4.0,sexta,0,0.0,0.0,0.0,9999,72.0,2,20.360617972579405,0,0,0.0,22.73204825506921,0,37.5388127705628,15.810426190476392,6.921622064592819,9,1,12.81637910695522,33.44802875522362,0.0,0,5.617811348989115,3.167334469472812,OK,validation
ING0054,2025-12-17,MIX DE FRUTAS VERMELHAS,KG,CAT0005,1,0,Frutas Secas e Congeladas,neutro,0.5,0.0,0.116,2,0,2,0,12,51,17,1,0,0,,,0,35.64,38.42666666666667,41.47,2,3.333333333333333,3,0.05,15,FOR0013,FOR0003,0.8594164456233422,0,0,,0,,,,,,0.25,0.25,-0.25,-0.25,1,0.244,0.024,0.14,1.416,0.2988571428571429,0.2658793138320661,0.868,0.2628571428571428,0.2270096091300155,0.868,0.2795714285714286,0.2565811442758091,1.148,1.0689831374552885,0,0.0,0,0.0,,0.5000000000000002,0.0166666666666666,2.421052631578948,26,0.5,sexta,0,0.0,0.0,0.0,9999,0.0,2,0.0,1,0,3.0,1.0507198812386924,1,1.976000000000056,0.4519999999999982,0.5987198812386942,9,1,1.1578627383815516,3.114862738381552,3.5,1,0.0,0.0,Emergencial,validation
ING0225,2025-12-22,CUMARU,KG,CAT0013,1,0,Temperos e Especiarias,neutro,0.5,0.25,0.0,0,0,4,0,12,52,22,1,0,0,,,0,302.62,330.8833333333333,355.28,4,5.666666666666667,3,0.1,0,FOR0009,FOR0025,0.851778878630939,0,0,,0,,,,,,0.0,0.25,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0,0.0,,0.5,0.0166666666666666,5.023809523809524,10,0.5,sexta,0,0.0,0.0,0.0,9999,0.25,4,999.0,0,1,0.0,0.0,0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,0,999.0,999.0,OK,validation
ING0163,2026-01-05,OVO,UND,CAT0011,1,0,Proteínas,perecivel,1.0,3696.0,443.7281962481962,0,0,4,0,1,2,5,1,0,0,,,0,0.8,0.8300000000000001,0.86,1,2.0,2,0.08,0,FOR0008,FOR0007,0.930232558139535,0,0,,0,,,,,,3696.0,3696.0,0.0,0.0,0,286.16137085137086,132.40382395382397,73.95825396825397,96.1027777777778,246.31558441558445,113.921043807758,443.7281962481962,271.63623273551843,120.45785311068803,466.6135281385281,227.06710137085136,138.77799843892782,599.0948556998557,1.0847700214100853,0,0.0,0,0.0,,1169.0,38.96666666666667,1.28,24,1169.0,sexta,0,0.0,0.0,0.0,9999,3696.0,1,13.606432259714964,0,0,0.0,553.5638489393707,0,1937.0697763347416,324.58015151513973,228.9836974242309,8,1,456.0507987950823,2045.5205083910416,0.0,0,8.10436032513283,6.676736580760363,OK,test
ING0104,2026-01-21,CEBOLA ROXA,KG,CAT0008,1,0,Legumes e Verduras,neutro,0.5,0.06,0.0,2,0,2,0,1,4,21,1,0,0,,,0,10.04,10.29,10.54,1,1.0,2,0.07,0,FOR0023,FOR0023,0.952561669829222,0,0,,0,,,,,,20.7,0.06,-20.64,0.0,0,0.7840909090909091,0.0304545454545454,0.7229545454545454,0.6943181818181818,0.2336363636363636,0.3322770540281236,0.7840909090909091,0.1926136363636363,0.2532415365346815,0.7840909090909091,0.2785551948051948,0.2363729052692921,0.7840909090909091,0.8387435165219418,1,0.0,0,0.0,,8.499999999999996,0.2833333333333332,1.5432098765432098,14,2.0,emergencial,0,0.0,0.0,0.0,9999,0.06,1,0.311504424778761,1,0,3.5,1.1718334755125417,1,2.93386363636364,0.7818181818182097,0.390015293694332,8,1,0.6685704884995268,2.6184568521358904,3.0,1,0.0897437159313717,0.0512018142968282,Emergencial,test
ING0111,2026-02-07,MIX DE FOLHAS,KG,CAT0008,1,0,Legumes e Verduras,neutro,0.5,20.25,0.9,5,0,6,1,2,6,7,1,0,0,,,0,36.88,37.23,37.58,1,1.0,2,0.07,30,FOR0023,FOR0023,0.9813730707823312,0,0,,0,,,,,,20.25,20.25,0.0,0.0,0,0.3,1.3,1.8000000000000005,0.4,0.3142857142857139,0.3023715784073914,0.9,0.5714285714285714,0.4936965300022501,1.3,0.6785714285714287,0.6511284465973308,2.5,0.4631578947368414,0,0.0,0,0.0,,14.86,0.4953333333333333,1.2857142857142858,15,14.86,sexta,0,0.0,0.0,0.0,9999,20.25,1,35.4375,0,1,0.0,1.7743619368856414,0,4.900000000000091,0.7000000000000455,1.074361936885596,8,1,1.7529333654570247,6.502933365457025,0.0,0,11.552064898211588,11.412553199570311,OK,test
ING0166,2026-02-21,SALMÃO DEFUMADO,KG,CAT0011,1,0,Proteínas,perecivel,0.5,3.82,0.0,5,0,6,1,2,8,21,1,0,0,,,0,137.03,141.66500000000002,146.3,3,3.5,2,0.1,0,FOR0008,FOR0008,0.9366370471633628,0,0,,0,,,,,,10.2,3.82,-6.379999999999999,0.0,0,0.14,0.36,0.06,0.32,0.0371428571428571,0.054685246552212,0.14,0.0814285714285714,0.0949378049735031,0.36,0.13,0.1472211740004612,0.5,0.2857142857142856,1,0.0,0,0.0,,4.45,0.1483333333333333,3.8472222222222223,1,0.5,sexta,1,0.5,0.5,0.5,2,4.32,3,46.91228070175438,0,1,0.0,0.8607410129759139,0,1.8400000000000036,0.4399999999999977,0.4207410129759162,10,1,0.8107410129759163,1.7207410129759162,0.0,0,5.32845869501896,5.018931286966439,OK,test
ING0133,2026-02-23,CASTANHA DE CAJU,KG,CAT0010,1,0,Nozes e Sementes,neutro,0.5,0.25,0.1288888888888889,0,0,4,0,2,9,23,1,0,0,,,0,90.77,100.50333333333332,108.32,4,5.0,3,0.08,0,FOR0006,FOR0025,0.837980059084195,0,0,,0,,,,,,0.25,0.0,0.0,0.25,0,0.0262222222222222,0.0023333333333333,0.2253777777777778,0.0845111111111111,0.0739555555555555,0.0508566952995385,0.1417333333333333,0.0943380952380952,0.090757317753542,0.3604,0.0914714285714285,0.0995627555371791,0.3679111111111111,0.8085098998733232,0,0.0,0,0.0,,0.5,0.0166666666666666,5.090909090909091,17,0.5,sexta,0,0.0,0.0,0.0,9999,0.25,4,2.650042905456565,1,0,1.5,0.9064904266060252,1,1.2755777777777553,0.5779333333333341,0.3285570932726912,11,1,0.6944428075584055,1.3347428075584056,1.5,1,0.3600008485637228,0.2757889026319015,Emergencial,test
ING0087,2026-03-06,LEITE EM PÓ,KG,CAT0007,1,0,Laticínios,perecivel,0.5,24.0,0.284,4,1,0,0,3,10,6,1,0,1,Data Magna de Pernambuco,ESTADUAL,0,47.65,50.370000000000005,54.95,2,2.333333333333333,3,0.12,0,FOR0004,FOR0004,0.8671519563239308,0,0,,0,0.94,46.07,1.0,sexta,2.0,9.0,9.0,15.0,15.0,0,0.35,0.444,0.222,0.06,0.6920000000000002,0.5262268205504788,1.4940000000000002,0.6052857142857144,0.4499269049303678,1.4940000000000002,0.4738571428571428,0.3889914513281091,1.4940000000000002,1.4603557431413932,0,0.94,1,46.07,sexta,7.600000000000003,0.2533333333333334,2.24468085106383,23,5.6,emergencial,0,0.0,0.0,0.0,9999,24.0,2,39.65069624734481,0,1,0.0,1.7496930270904036,0,3.7779999999999054,0.8419999999999845,0.9076930270904192,9,1,1.8554073128047048,5.172407312804705,0.0,0,12.935165143722903,13.71669180159564,OK,test
ING0114,2026-03-30,REPOLHO ROXO,KG,CAT0008,1,0,Legumes e Verduras,neutro,0.5,0.25,0.0081818181818181,0,0,4,0,3,14,30,1,0,0,,,0,7.01,7.435,7.86,1,1.0,2,0.1,20,FOR0023,FOR0023,0.8918575063613231,0,0,,0,,,,,,0.25,0.25,0.0,0.0,0,0.0072727272727272,0.0027272727272727,0.0027272727272727,0.0018181818181818,0.0122077922077922,0.0093722693780097,0.029090909090909,0.0085064935064935,0.00770240459855,0.029090909090909,0.01,0.0100351387531473,0.0354545454545454,1.2207792207792207,0,0.0,0,0.0,,0.5,0.0166666666666666,1.6222222222222222,17,0.5,sexta,0,0.0,0.0,0.0,9999,0.25,1,29.389312977099227,0,0,0.0,0.021103433488147,0,0.0881818181818161,0.0045454545454539,0.016557978942693,8,1,0.026557978942693,0.096557978942693,0.0,0,9.41336690338716,11.846413529836992,OK,test
ING0227,2026-03-30,GENGIBRE,KG,CAT0013,1,0,Temperos e Especiarias,neutro,0.5,0.25,0.1998809523809523,0,0,4,0,3,14,30,1,0,0,,,0,21.14,22.13,23.38,4,5.666666666666667,3,0.08,0,FOR0009,FOR0025,0.9041916167664672,0,0,,0,,,,,,0.75,0.0,-0.5,0.25,0,0.0639857142857142,0.0605952380952381,0.0486523809523809,0.0737428571428571,0.1055054421768707,0.0519031174509106,0.1998809523809523,0.0837210884353741,0.0434625519618849,0.1998809523809523,0.0907858843537414,0.0678985829647946,0.3062428571428571,1.1621348729255687,0,0.0,0,0.0,,2.06,0.0686666666666666,4.866197183098592,3,0.5,sexta,1,0.5,0.5,0.5,1,0.75,4,2.986105468432599,0,0,1.0,0.6494653237838186,1,1.5185238095237992,0.4253999999999962,0.2240653237838223,11,1,0.5872088611987883,1.2227100516749787,0.5,1,1.2772286822594487,1.1547960646004334,Atencao,test
ING0110,2026-04-27,MIX DE COGUMELOS,KG,CAT0008,1,0,Legumes e Verduras,neutro,0.5,16.2,0.72,0,0,4,0,4,18,27,0,0,0,,,0,35.92,36.650000000000006,37.38,1,1.0,2,0.1,0,FOR0023,FOR0023,0.9609416800428036,0,0,,0,,,,,,16.2,16.2,0.0,0.0,0,0.0,0.0,2.28,0.12,0.6685714285714285,1.1168322549578715,3.12,0.497142857142857,0.8444153969684369,3.12,0.8099999999999998,0.949736805646701,3.12,0.8253968253968255,0,0.0,0,0.0,,6.000000000000004,0.2000000000000001,1.4123711340206186,17,2.0,sexta,0,0.0,0.0,0.0,9999,16.2,1,32.58620689655173,0,1,0.0,1.9270657293170703,0,2.880000000000109,0.3600000000000136,1.567065729317057,8,1,2.3770657293170565,8.047065729317055,0.0,0,6.815124966971084,8.40656328092197,OK,test
ING0107,2026-05-08,CENOURA EM FIOS,KG,CAT0008,1,0,Legumes e Verduras,neutro,0.5,6.08,0.09,4,1,0,0,5,19,8,0,0,0,,,0,17.28,17.55,17.82,1,1.0,2,0.05,30,FOR0023,FOR0023,0.9696969696969696,0,0,,0,,,,,,0.04,0.04,6.04,6.04,0,0.06,0.06,0.06,0.6,0.1585714285714285,0.2002855104951085,0.6,0.1414285714285714,0.1690633537536083,0.6,0.1371428571428571,0.1664188633996708,0.6,1.1562499999999991,0,0.0,0,0.0,,1.01,0.0336666666666666,1.381578947368421,21,1.01,sexta,0,0.0,0.0,0.0,9999,6.08,1,42.98989898989899,0,1,0.0,0.2745911246094569,0,1.919999999999959,0.0,0.2745911246094569,8,1,0.4117339817523141,1.3717339817523142,0.0,0,14.766816122691402,22.14201208668856,OK,test
ING0016,2026-05-14,ESSÊNCIA DE BAUNILHA,L,CAT0002,1,0,Bebidas e Bases,neutro,0.5,0.75,0.0,3,0,1,0,5,20,14,0,0,0,,,0,91.26,97.16666666666669,101.2,3,3.6666666666666665,3,0.1,0,FOR0011,FOR0011,0.9017786561264822,0,0,,0,,,,,,0.25,0.25,0.5,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0,0.0,,2.13,0.071,4.823529411764706,6,0.5,sexta,1,0.5,0.5,0.5,1,1.25,3,999.0,0,1,0.0,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0,999.0,999.0,OK,test
