pipeline,notebook,family,pair_key,ingredient_id,date,nome_ingrediente,categoria,unidade,qtd_pedida_no_dia_audit,comprou_no_dia_audit,preco_medio_disponivel,y_qtd_comprar,y_comprar,qtd_real_comprada,comprou_real,qtd_alvo_abt,comprar_alvo_abt,valor_real_comprado,classifier_model,regressor_model,classificador_indicou_compra,probabilidade_compra,qtd_regressor_bruta,qtd_modelo_indicada,diferenca_modelo_menos_real,diferenca_abs,valor_modelo_indicado,diferenca_valor_modelo_menos_real,diferenca_modelo_menos_alvo_abt
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0091,2026-05-04,MANTEIGA SEM SAL,Laticínios,KG,0.0,0,83.97666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,6.659238715656102e-05,-3.7328484058380127,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0138,2026-01-21,GERGELIM PRETO TORRADO,Nozes e Sementes,KG,0.0,0,58.50666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,3.9443224522983655e-05,4.180875778198242,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0102,2026-04-06,CEBOLA,Legumes e Verduras,KG,0.0,0,5.63,1.5,1,0.0,0,1.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999881982803345,1.410677194595337,1.410677194595337,1.410677194595337,1.410677194595337,7.942112605571746,7.942112605571746,-0.08932280540466309
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0035,2026-03-25,KIWI,Frutas Frescas,KG,0.0,0,18.12333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0006468191277235746,1.6522853374481201,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0056,2026-05-14,POLPA DE AÇAÍ,Frutas Secas e Congeladas,KG,0.0,0,22.2,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,3.7229769986879546e-06,-1.5079694986343384,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0192,2026-04-17,EMPANAMENTO SECO,Semi-prontos e Preparados,KG,13.5,1,18.546666666666667,0.0,0,13.5,1,0.0,0,250.38,XGBoost Classifier,XGBoost Regressor,0,0.00011861953680636361,0.6689305305480957,0.0,-13.5,13.5,0.0,-250.38,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0145,2026-04-14,SEMENTE DE ABÓBORA,Nozes e Sementes,KG,0.0,0,43.92666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0009191174176521599,0.16343708336353302,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0018,2026-04-02,GELO,Bebidas e Bases,KG,0.0,0,4.0633333333333335,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0021702656522393227,35.73868179321289,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0229,2026-01-30,NOZ MOSCADA,Temperos e Especiarias,KG,0.5,1,95.97333333333331,0.0,0,0.5,1,0.0,0,47.98666666666666,XGBoost Classifier,XGBoost Regressor,0,0.00046997112804092467,4.429032802581787,0.0,-0.5,0.5,0.0,-47.98666666666666,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0075,2026-04-25,CHANTILLY,Laticínios,KG,0.0,0,32.99333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,5.364151547837537e-06,0.3640420138835907,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0148,2026-05-03,SEMENTE DE GIRASSOL,Nozes e Sementes,KG,0.0,0,32.32666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,3.55559095623903e-05,0.17741799354553223,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0063,2026-03-28,ESPAGUETE,"Grãos, Farinhas e Massas",KG,0.0,0,12.67,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0022264684084802866,1.2393333911895752,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0036,2026-03-04,LIMÃO SICILIANO,Frutas Frescas,KG,0.0,0,14.653333333333334,1.5,1,0.0,0,1.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9998751878738403,1.3302890062332153,1.3302890062332153,1.3302890062332153,1.3302890062332153,19.49316823800405,19.49316823800405,-0.16971099376678467
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0063,2026-01-01,ESPAGUETE,"Grãos, Farinhas e Massas",KG,0.0,0,12.67,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.1130286455154419,0.011024950072169304,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0107,2026-05-10,CENOURA EM FIOS,Legumes e Verduras,KG,0.0,0,17.55,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,1.3460015907185152e-05,0.1309981346130371,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0148,2026-01-11,SEMENTE DE GIRASSOL,Nozes e Sementes,KG,0.0,0,32.32666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0017076568910852075,0.38069239258766174,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0211,2026-01-18,PARMÊ DE FRANGO KATSU,Semi-prontos e Preparados,UND,0.0,0,8.916666666666666,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,3.394985105842352e-05,40.67233657836914,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0070,2026-04-21,LINGUINE,"Grãos, Farinhas e Massas",KG,0.0,0,16.41,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00024980801390483975,7.836827278137207,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0043,2026-04-16,SUMO DE LARANJA,Frutas Frescas,L,0.0,0,14.56,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.003468738403171301,9.258638381958008,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0030,2026-04-22,CHOCOLATE BRANCO,Chocolates e Cacau,KG,0.0,0,89.30666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.03564463183283806,3.5695159435272217,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0008,2026-04-15,MEL DE AROEIRA,Açúcares e Mel,KG,0.0,0,99.14666666666666,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00050345528870821,10.68430233001709,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0161,2026-01-23,FRANGO DESFIADO,Proteínas,KG,2.0,1,36.585,0.0,0,2.0,1,0.0,0,73.17,XGBoost Classifier,XGBoost Regressor,0,0.0013184392591938376,1.9672094583511353,0.0,-2.0,2.0,0.0,-73.17,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0035,2026-03-22,KIWI,Frutas Frescas,KG,0.0,0,18.12333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0003211342263966799,2.3445773124694824,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0019,2026-04-14,GUARNIÇÃO CAPIM SANTO E LIMÃO,Bebidas e Bases,UND,0.0,0,1.8966666666666665,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0011712879640981555,34.396392822265625,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0003,2026-01-08,AÇÚCAR DEMERARA,Açúcares e Mel,KG,0.0,0,12.286666666666669,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.001018956652842462,1.7890872955322266,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0229,2026-02-07,NOZ MOSCADA,Temperos e Especiarias,KG,0.0,0,95.97333333333331,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,9.362761920783669e-05,4.435335636138916,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0239,2026-04-27,ÁCIDO CÍTRICO,Temperos e Especiarias,KG,0.0,0,56.67666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0025074970908463,0.024643266573548317,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0161,2026-01-28,FRANGO DESFIADO,Proteínas,KG,0.0,0,36.585,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0008425648557022214,2.3346903324127197,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0059,2026-01-20,AMIDO DE MILHO,"Grãos, Farinhas e Massas",KG,0.0,0,12.24,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.006183254532516003,2.8855178356170654,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0088,2026-01-23,LEITE INTEGRAL,Laticínios,L,0.0,0,7.463333333333334,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00441809743642807,10.613116264343262,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0146,2026-03-25,SEMENTE DE CHIA,Nozes e Sementes,KG,0.0,0,39.77333333333333,3.0,1,0.0,0,3.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999864101409912,2.9864370822906494,2.9864370822906494,2.9864370822906494,2.9864370822906494,118.78055755297343,118.78055755297343,-0.013562917709350586
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0113,2026-02-07,REPOLHO BRANCO,Legumes e Verduras,KG,0.0,0,5.91,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,7.1324125201499555e-06,0.6959933042526245,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0235,2026-02-21,PIMENTA SÍRIA,Temperos e Especiarias,KG,0.0,0,78.31333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,6.408358603948727e-05,5.221466064453125,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0048,2026-04-02,ABACATE CONGELADO,Frutas Secas e Congeladas,KG,0.0,0,22.47,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00020486190624069422,1.4728474617004395,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0132,2026-03-21,AMÊNDOAS LAMINADAS,Nozes e Sementes,KG,0.0,0,119.88,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0012721905950456858,0.830891489982605,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0244,2026-01-09,ÓLEO DE SOJA,Óleos e Gorduras,L,0.0,0,9.365,13.5,1,0.0,0,13.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999964237213135,17.777851104736328,17.777851104736328,17.777851104736328,17.777851104736328,166.4895755958557,166.4895755958557,4.277851104736328
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0061,2026-01-18,AVEIA EM FLOCOS,"Grãos, Farinhas e Massas",KG,0.0,0,14.523333333333332,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0005599657306447625,-0.18588891625404358,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0124,2026-03-02,PESTO DE MANJERICÃO,Molhos e Condimentos,KG,0.0,0,81.70666666666666,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.007470088079571724,0.08964214473962784,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0106,2026-04-28,CENOURA,Legumes e Verduras,KG,0.0,0,6.59,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0008848377037793398,0.8307785987854004,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0146,2026-02-11,SEMENTE DE CHIA,Nozes e Sementes,KG,0.0,0,39.77333333333333,2.0,1,0.0,0,2.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.999987006187439,2.528956174850464,2.528956174850464,2.528956174850464,2.528956174850464,100.58501692771911,100.58501692771911,0.5289561748504639
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0148,2026-02-23,SEMENTE DE GIRASSOL,Nozes e Sementes,KG,0.0,0,32.32666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,4.980270023224875e-05,0.30444151163101196,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0165,2026-04-30,PRESUNTO SERRANO,Proteínas,KG,0.0,0,207.66,2.5,1,0.0,0,2.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999924898147583,4.031359672546387,4.031359672546387,4.031359672546387,4.031359672546387,837.1521496009826,837.1521496009826,1.5313596725463867
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0047,2026-02-13,TOMATE CEREJA,Frutas Frescas,KG,0.5,1,19.31,1.0,1,0.5,1,1.0,1,9.655,XGBoost Classifier,XGBoost Regressor,1,0.9998914003372192,1.1216042041778564,1.1216042041778564,0.6216042041778564,0.6216042041778564,21.658177182674407,12.003177182674408,0.12160420417785645
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0128,2026-03-04,VINAGRE DE ARROZ,Molhos e Condimentos,KG,0.0,0,35.98,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,7.1772960836824495e-06,-2.8036410808563232,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0202,2026-04-11,MERENGUE,Semi-prontos e Preparados,KG,0.0,0,36.88,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0007987300050444901,5.388472557067871,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0139,2026-04-28,MIX DE GERGELIM,Nozes e Sementes,KG,0.0,0,57.74666666666667,9.0,1,0.0,0,9.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999918937683105,12.171029090881348,12.171029090881348,12.171029090881348,12.171029090881348,702.8363599014283,702.8363599014283,3.1710290908813477
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0151,2026-03-02,APARAS DE SALMÃO,Proteínas,KG,0.0,0,75.82499999999999,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0003690289449878037,4.099038600921631,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0232,2026-02-04,PASTA DE GOCHUJANG,Temperos e Especiarias,KG,0.0,0,84.235,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,2.656685637703049e-06,-4.239065647125244,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0086,2026-04-11,LEITE CONDENSADO,Laticínios,KG,0.0,0,23.346666666666664,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00019722638535313308,44.818359375,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0122,2026-04-13,MOLHO DE TOMATE ASSADO,Molhos e Condimentos,KG,0.0,0,23.08,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,1.4658758118457627e-05,-0.9772062301635742,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0172,2026-01-29,BATATA ASSADA,Semi-prontos e Preparados,KG,0.0,0,14.553333333333333,5.5,1,0.0,0,5.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999948740005493,7.465663909912109,7.465663909912109,7.465663909912109,7.465663909912109,108.65029543558757,108.65029543558757,1.9656639099121094
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0236,2026-02-25,PÁPRICA DOCE,Temperos e Especiarias,KG,0.0,0,64.45,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.17986935377120972,43.00653839111328,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0181,2026-03-31,CALDA DE CARAMELO,Semi-prontos e Preparados,KG,0.0,0,39.09333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0016275327652692795,3.1777565479278564,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0002,2026-02-20,AÇÚCAR DE CONFEITEIRO,Açúcares e Mel,KG,0.0,0,14.823333333333332,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,9.056415728991851e-05,-2.8731820583343506,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0111,2026-02-04,MIX DE FOLHAS,Legumes e Verduras,KG,0.0,0,37.23,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0003186371468473226,1.245636224746704,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0174,2026-05-04,BISCOITO MAISENA,Semi-prontos e Preparados,KG,0.0,0,22.6,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,5.623057950288057e-05,4.006124019622803,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0103,2026-04-13,CEBOLA BRANCA,Legumes e Verduras,KG,0.0,0,6.71,0.5,1,0.0,0,0.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9993181228637695,0.9752138257026672,0.9752138257026672,0.9752138257026672,0.9752138257026672,6.543684770464897,6.543684770464897,0.47521382570266724
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0110,2026-02-17,MIX DE COGUMELOS,Legumes e Verduras,KG,0.0,0,36.650000000000006,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00033273271401412785,-1.0867013931274414,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0031,2026-03-17,CHOCOLATE MEIO AMARGO,Chocolates e Cacau,KG,0.0,0,84.61333333333333,3.5,1,0.0,0,3.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999985694885254,4.993649005889893,4.993649005889893,4.993649005889893,4.993649005889893,422.5292878850301,422.5292878850301,1.4936490058898926
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0150,2026-05-08,APARAS DE FRANGO,Proteínas,KG,0.0,0,22.41,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.012361223809421062,0.15832945704460144,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0024,2026-02-17,ÁGUA FILTRADA,Bebidas e Bases,L,0.0,0,3.486666666666667,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.04266323521733284,-0.8431994915008545,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0242,2026-04-03,ÓLEO DE CANOLA,Óleos e Gorduras,L,0.0,0,13.97,2.5,1,0.0,0,2.5,1,0.0,XGBoost Classifier,XGBoost Regressor,0,0.006632376927882433,5.135828495025635,0.0,0.0,0.0,0.0,0.0,-2.5
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0207,2026-02-28,NUGGETS DE FRANGO,Semi-prontos e Preparados,KG,0.0,0,43.60999999999999,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0001619103568373248,1.3297466039657593,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0010,2026-01-17,CAFÉ COADO,Bebidas e Bases,UND,0.0,0,4.125,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0014623438473790884,86.8028335571289,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0055,2026-01-04,MIX DE FRUTAS VERMELHAS CONGELADAS,Frutas Secas e Congeladas,KG,0.0,0,39.85333333333333,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.007666316814720631,0.7369451522827148,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0040,2026-04-02,MORANGO,Frutas Frescas,KG,0.0,0,22.63,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0015612482093274593,2.2215700149536133,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0094,2026-03-25,QUEIJO BOURSIN,Laticínios,KG,0.0,0,133.28,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00017811328871175647,1.1100270748138428,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0220,2026-03-25,TORRADINHA DE CIABATTA,Semi-prontos e Preparados,KG,0.0,0,28.695,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.003275506431236863,2.3980929851531982,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0044,2026-01-13,SUMO DE LIMÃO,Frutas Frescas,L,0.0,0,11.266666666666666,0.5,1,0.0,0,0.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9994138479232788,0.21434317529201508,0.21434317529201508,0.21434317529201508,0.21434317529201508,2.4149331082900365,2.4149331082900365,-0.2856568247079849
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0007,2026-02-12,MEL,Açúcares e Mel,KG,0.0,0,39.47,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00015967195213306695,-0.9020071625709534,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0052,2026-03-01,FRUTAS CORTADAS,Frutas Secas e Congeladas,KG,0.0,0,14.28,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0005514643271453679,17.06578826904297,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0099,2026-02-01,BATATA DOCE,Legumes e Verduras,KG,0.0,0,7.76,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00013338413555175066,-0.057967741042375565,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0045,2026-01-09,SUMO DE LIMÃO SICILIANO,Frutas Frescas,L,0.0,0,14.576666666666666,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0004249773337505758,4.235132694244385,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0018,2026-02-16,GELO,Bebidas e Bases,KG,0.0,0,4.0633333333333335,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0015686256811022758,24.38492202758789,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0152,2026-03-19,BACON,Proteínas,KG,0.0,0,50.69,3.0,1,0.0,0,3.0,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.9999951124191284,3.9696407318115234,3.9696407318115234,3.9696407318115234,3.9696407318115234,201.2210886955261,201.2210886955261,0.9696407318115234
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0067,2026-02-03,FARINHA PANKO,"Grãos, Farinhas e Massas",KG,0.0,0,22.65,0.5,1,0.0,0,0.5,1,0.0,XGBoost Classifier,XGBoost Regressor,0,0.14414681494235992,0.35113152861595154,0.0,0.0,0.0,0.0,0.0,-0.5
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0168,2026-04-14,APARAS DE PÃO,Semi-prontos e Preparados,KG,0.0,0,8.270000000000001,0.5,1,0.0,0,0.5,1,0.0,XGBoost Classifier,XGBoost Regressor,1,0.908656120300293,0.4304391145706177,0.4304391145706177,0.4304391145706177,0.4304391145706177,3.559731477499009,3.559731477499009,-0.06956088542938232
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0202,2026-02-08,MERENGUE,Semi-prontos e Preparados,KG,0.0,0,36.88,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.0014235745184123516,14.443904876708984,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Xgboost,03_tree_ensembles,Arvores,xgboost,ING0110,2026-04-25,MIX DE COGUMELOS,Legumes e Verduras,KG,0.0,0,36.650000000000006,0.0,0,0.0,0,0.0,0,0.0,XGBoost Classifier,XGBoost Regressor,0,0.00011014479969162494,2.298306941986084,0.0,0.0,0.0,0.0,0.0,0.0
