data_pedido,ingredient_id,qty,data_prevista,order_type
2025-10-17,ING0165,1.0,2025-10-20,sexta
2025-10-17,ING0166,0.5,2025-10-20,sexta
2025-10-17,ING0172,14.846540118852943,2025-10-20,sexta
2025-10-17,ING0174,4.5,2025-10-28,sexta
2025-10-17,ING0188,9.0,2025-10-20,sexta
2025-10-17,ING0203,0.5,2025-10-20,sexta
2025-10-17,ING0211,20.0,2025-10-20,sexta
2025-10-17,ING0217,5.0,2025-10-20,sexta
2025-10-17,ING0227,0.5,2025-10-29,sexta
2025-10-17,ING0239,0.5,2025-10-21,sexta
2025-10-17,ING0243,0.615614408270355,2025-10-21,sexta
2025-10-20,ING0008,14.5,2025-10-23,emergencial
2025-10-21,ING0008,16.0,2025-11-01,emergencial
2025-10-21,ING0086,138.0,2025-10-23,emergencial
2025-10-22,ING0008,16.5,2025-11-02,emergencial
2025-10-22,ING0086,134.0,2025-10-24,emergencial
2025-10-24,ING0036,0.5,2025-10-25,sexta
2025-10-24,ING0039,0.5,2025-10-28,sexta
2025-10-24,ING0046,0.5,2025-10-25,sexta
2025-10-24,ING0047,0.5,2025-10-25,sexta
2025-10-24,ING0058,1.5,2025-10-26,sexta
2025-10-24,ING0064,0.5,2025-10-28,sexta
2025-10-24,ING0068,0.5,2025-10-28,sexta
2025-10-24,ING0072,0.5,2025-11-04,sexta
2025-10-24,ING0085,0.5,2025-10-26,sexta
2025-10-24,ING0097,0.5,2025-10-27,sexta
2025-10-24,ING0098,0.5,2025-10-25,sexta
2025-10-24,ING0100,0.5,2025-10-25,sexta
2025-10-24,ING0112,0.5,2025-10-25,sexta
2025-10-24,ING0113,0.5163763694426078,2025-10-25,sexta
2025-10-24,ING0133,0.5,2025-11-05,sexta
2025-10-24,ING0134,0.5,2025-10-28,sexta
2025-10-24,ING0138,0.5,2025-10-28,sexta
2025-10-24,ING0148,0.5,2025-10-29,sexta
2025-10-24,ING0149,0.5,2025-10-28,sexta
2025-10-24,ING0150,0.5,2025-10-27,sexta
2025-10-24,ING0151,1.0,2025-10-27,sexta
2025-10-24,ING0163,355.96902514258073,2025-10-25,sexta
2025-10-24,ING0199,0.5,2025-10-27,sexta
2025-10-24,ING0203,3.373553743193483,2025-10-27,sexta
2025-10-24,ING0225,0.5,2025-10-29,sexta
2025-10-24,ING0227,0.5,2025-10-28,sexta
2025-10-24,ING0229,0.5,2025-11-04,sexta
2025-10-24,ING0241,0.5,2025-10-28,sexta
2025-10-24,ING0243,1.0,2025-10-28,sexta
2025-10-27,ING0088,73.5,2025-11-01,emergencial
2025-10-27,ING0105,2.0,2025-10-28,emergencial
2025-10-27,ING0161,3.0,2025-10-30,emergencial
2025-10-27,ING0243,2.0,2025-10-31,emergencial
2025-10-28,ING0003,1.0,2025-10-31,emergencial
2025-10-28,ING0075,1.0028601243664834,2025-11-02,emergencial
2025-10-28,ING0081,11.0,2025-10-30,emergencial
2025-10-28,ING0088,80.5,2025-10-30,emergencial
2025-10-28,ING0161,3.5,2025-10-31,emergencial
2025-10-28,ING0165,2.0,2025-10-31,emergencial
2025-10-28,ING0243,1.5,2025-11-01,emergencial
2025-10-29,ING0003,2.0805074798798477,2025-11-03,emergencial
2025-10-29,ING0034,1.0,2025-10-30,emergencial
2025-10-29,ING0075,1.0,2025-10-31,emergencial
2025-10-29,ING0081,13.5,2025-10-31,emergencial
2025-10-29,ING0088,77.5,2025-11-02,emergencial
2025-10-29,ING0096,3.0,2025-10-31,emergencial
2025-10-29,ING0106,1.5,2025-10-31,emergencial
2025-10-29,ING0115,1.5,2025-10-31,emergencial
2025-10-29,ING0161,3.5,2025-11-01,emergencial
2025-10-29,ING0165,2.0,2025-11-01,emergencial
2025-10-29,ING0243,2.0,2025-11-02,emergencial
2025-10-30,ING0003,2.0805074798798477,2025-11-02,emergencial
2025-10-30,ING0034,1.0,2025-10-31,emergencial
2025-10-30,ING0075,1.0,2025-11-01,emergencial
2025-10-30,ING0096,2.5,2025-11-02,emergencial
2025-10-30,ING0106,1.5,2025-10-31,emergencial
2025-10-30,ING0115,1.5,2025-11-01,emergencial
2025-10-30,ING0163,1117.0,2025-10-31,emergencial
2025-10-30,ING0165,2.5,2025-11-02,emergencial
2025-10-30,ING0188,53.0,2025-11-02,emergencial
2025-10-30,ING0243,2.0,2025-11-03,emergencial
2025-10-31,ING0003,2.0805074798798477,2025-11-03,sexta
2025-10-31,ING0008,11.5,2025-11-03,sexta
2025-10-31,ING0012,6.0,2025-11-03,sexta
2025-10-31,ING0015,123.0,2025-11-03,sexta
2025-10-31,ING0016,0.5,2025-11-03,sexta
2025-10-31,ING0019,245.0,2025-11-03,sexta
2025-10-31,ING0029,2.0,2025-11-04,sexta
2025-10-31,ING0030,5.5,2025-11-04,sexta
2025-10-31,ING0042,0.5,2025-11-01,sexta
2025-10-31,ING0044,0.5,2025-11-01,sexta
2025-10-31,ING0045,20.0,2025-11-01,sexta
2025-10-31,ING0046,0.5,2025-11-03,sexta
2025-10-31,ING0047,0.5,2025-11-01,sexta
2025-10-31,ING0054,0.5,2025-11-02,sexta
2025-10-31,ING0055,0.5,2025-11-02,sexta
2025-10-31,ING0060,12.5,2025-11-04,sexta
2025-10-31,ING0061,2.5,2025-11-04,sexta
2025-10-31,ING0066,91.5,2025-11-04,sexta
2025-10-31,ING0070,5.0,2025-11-04,sexta
2025-10-31,ING0072,0.5,2025-11-13,sexta
2025-10-31,ING0075,0.5,2025-11-02,sexta
2025-10-31,ING0076,27.457355761059606,2025-11-02,sexta
2025-10-31,ING0078,2.5,2025-11-03,sexta
2025-10-31,ING0084,36.700229261708685,2025-11-02,sexta
2025-10-31,ING0096,0.5,2025-11-02,sexta
2025-10-31,ING0098,0.5,2025-11-01,sexta
2025-10-31,ING0100,0.5,2025-11-01,sexta
2025-10-31,ING0101,0.5,2025-11-03,sexta
2025-10-31,ING0109,0.5,2025-11-02,sexta
2025-10-31,ING0114,0.5,2025-11-03,sexta
2025-10-31,ING0122,16.5,2025-11-04,sexta
2025-10-31,ING0124,0.5,2025-11-05,sexta
2025-10-31,ING0127,1.0,2025-11-04,sexta
2025-10-31,ING0129,2.0,2025-11-18,sexta
2025-10-31,ING0133,0.5,2025-11-04,sexta
2025-10-31,ING0135,0.5,2025-11-04,sexta
2025-10-31,ING0137,0.5,2025-11-04,sexta
2025-10-31,ING0145,0.5,2025-11-04,sexta
2025-10-31,ING0147,0.5,2025-11-05,sexta
2025-10-31,ING0150,0.5,2025-11-03,sexta
2025-10-31,ING0154,23.5,2025-11-03,sexta
2025-10-31,ING0164,1.5,2025-11-04,sexta
2025-10-31,ING0165,0.5,2025-11-04,sexta
2025-10-31,ING0166,3.019192440449233,2025-11-03,sexta
2025-10-31,ING0169,2.0,2025-11-03,sexta
2025-10-31,ING0188,49.0,2025-11-03,sexta
2025-10-31,ING0195,0.5,2025-11-03,sexta
2025-10-31,ING0206,32.0,2025-11-03,sexta
2025-10-31,ING0211,61.0,2025-11-03,sexta
2025-10-31,ING0222,1.0,2025-11-04,sexta
2025-10-31,ING0227,0.5,2025-11-04,sexta
2025-10-31,ING0229,0.5,2025-11-04,sexta
2025-10-31,ING0233,0.5,2025-11-04,sexta
2025-10-31,ING0237,0.5,2025-11-04,sexta
2025-10-31,ING0242,56.0,2025-11-04,sexta
2025-10-31,ING0243,0.5,2025-11-04,sexta
2025-11-03,ING0029,4.0,2025-11-07,emergencial
2025-11-03,ING0030,8.5,2025-11-07,emergencial
2025-11-03,ING0060,17.0,2025-11-07,emergencial
2025-11-03,ING0061,3.0,2025-11-07,emergencial
2025-11-03,ING0066,116.0,2025-11-08,emergencial
2025-11-03,ING0104,3.0,2025-11-04,emergencial
2025-11-03,ING0122,22.5,2025-11-07,emergencial
2025-11-03,ING0124,1.0,2025-11-08,emergencial
2025-11-03,ING0129,2.5,2025-11-18,emergencial
2025-11-03,ING0164,2.5,2025-11-06,emergencial
2025-11-03,ING0174,8.5,2025-11-06,emergencial
2025-11-03,ING0242,60.5,2025-11-07,emergencial
2025-11-04,ING0029,3.0,2025-11-08,emergencial
2025-11-04,ING0111,4.5,2025-11-05,emergencial
2025-11-04,ING0124,1.0,2025-11-08,emergencial
2025-11-04,ING0129,2.5,2025-11-08,emergencial
2025-11-04,ING0174,16.0,2025-11-07,emergencial
2025-11-05,ING0029,5.171583855773357,2025-11-09,emergencial
2025-11-05,ING0129,2.5,2025-11-09,emergencial
2025-11-06,ING0029,6.5,2025-11-10,emergencial
2025-11-06,ING0095,18.5,2025-11-08,emergencial
2025-11-06,ING0129,3.0,2025-11-10,emergencial
2025-11-07,ING0005,0.5,2025-11-10,sexta
2025-11-07,ING0012,3.5,2025-11-10,sexta
2025-11-07,ING0015,195.0,2025-11-10,sexta
2025-11-07,ING0019,169.0,2025-11-10,sexta
2025-11-07,ING0026,1.0,2025-11-11,sexta
2025-11-07,ING0029,2.0,2025-11-11,sexta
2025-11-07,ING0030,1.0,2025-11-11,sexta
2025-11-07,ING0034,1.5,2025-11-09,sexta
2025-11-07,ING0045,18.5,2025-11-08,sexta
2025-11-07,ING0047,0.5,2025-11-08,sexta
2025-11-07,ING0049,0.5,2025-11-09,sexta
2025-11-07,ING0051,0.5,2025-11-09,sexta
2025-11-07,ING0052,25.5,2025-11-09,sexta
2025-11-07,ING0056,1.5,2025-11-09,sexta
2025-11-07,ING0060,0.5,2025-11-11,sexta
2025-11-07,ING0063,9.0,2025-11-23,sexta
2025-11-07,ING0066,81.5,2025-11-11,sexta
2025-11-07,ING0070,8.5,2025-11-15,sexta
2025-11-07,ING0076,0.5,2025-11-09,sexta
2025-11-07,ING0078,3.5,2025-11-09,sexta
2025-11-07,ING0079,7.0,2025-11-11,sexta
2025-11-07,ING0081,9.0,2025-11-09,sexta
2025-11-07,ING0083,1.0236974021187346,2025-11-09,sexta
2025-11-07,ING0085,0.5,2025-11-09,sexta
2025-11-07,ING0090,4.5,2025-11-09,sexta
2025-11-07,ING0095,19.0,2025-11-09,sexta
2025-11-07,ING0097,0.5,2025-11-09,sexta
2025-11-07,ING0100,1.0,2025-11-08,sexta
2025-11-07,ING0104,1.5,2025-11-08,sexta
2025-11-07,ING0105,1.5,2025-11-08,sexta
2025-11-07,ING0111,3.0,2025-11-08,sexta
2025-11-07,ING0124,0.5,2025-11-11,sexta
2025-11-07,ING0129,2.0,2025-11-11,sexta
2025-11-07,ING0131,3.3131013039922514,2025-11-11,sexta
2025-11-07,ING0134,0.5,2025-11-11,sexta
2025-11-07,ING0142,5.0,2025-11-12,sexta
2025-11-07,ING0145,0.5604634909149271,2025-11-11,sexta
2025-11-07,ING0146,1.5,2025-11-11,sexta
2025-11-07,ING0151,1.0,2025-11-10,sexta
2025-11-07,ING0156,0.5,2025-11-11,sexta
2025-11-07,ING0163,1068.0,2025-11-08,sexta
2025-11-07,ING0164,0.5,2025-11-10,sexta
2025-11-07,ING0168,1.5,2025-11-10,sexta
2025-11-07,ING0169,2.5,2025-11-10,sexta
2025-11-07,ING0190,13.0,2025-11-11,sexta
2025-11-07,ING0199,0.5,2025-11-15,sexta
2025-11-07,ING0206,36.24553674424837,2025-11-10,sexta
2025-11-07,ING0211,31.0,2025-11-10,sexta
2025-11-07,ING0227,0.5,2025-11-15,sexta
2025-11-10,ING0115,2.0,2025-11-11,emergencial
2025-11-10,ING0190,18.5,2025-11-13,emergencial
2025-11-12,ING0061,7.0,2025-11-16,emergencial
2025-11-13,ING0056,19.0,2025-11-15,emergencial
2025-11-13,ING0061,7.0,2025-11-17,emergencial
2025-11-13,ING0104,4.0,2025-11-14,emergencial
2025-11-14,ING0004,157.92137114580106,2025-11-17,sexta
2025-11-14,ING0012,5.5,2025-11-17,sexta
2025-11-14,ING0015,308.0,2025-11-17,sexta
2025-11-14,ING0016,0.5,2025-11-17,sexta
2025-11-14,ING0027,4.0,2025-11-18,sexta
2025-11-14,ING0030,8.5,2025-11-18,sexta
2025-11-14,ING0036,1.0,2025-11-17,sexta
2025-11-14,ING0041,0.5,2025-11-17,sexta
2025-11-14,ING0042,0.5,2025-11-15,sexta
2025-11-14,ING0045,22.5,2025-11-15,sexta
2025-11-14,ING0049,8.5,2025-11-16,sexta
2025-11-14,ING0052,34.0,2025-11-16,sexta
2025-11-14,ING0056,21.5,2025-11-16,sexta
2025-11-14,ING0060,5.5,2025-11-18,sexta
2025-11-14,ING0061,7.0,2025-11-18,sexta
2025-11-14,ING0063,31.0,2025-11-18,sexta
2025-11-14,ING0068,0.5,2025-11-18,sexta
2025-11-14,ING0069,6.5,2025-11-18,sexta
2025-11-14,ING0070,26.0,2025-11-29,sexta
2025-11-14,ING0073,0.5,2025-11-18,sexta
2025-11-14,ING0076,19.0,2025-11-16,sexta
2025-11-14,ING0078,6.0,2025-11-16,sexta
2025-11-14,ING0079,20.0,2025-11-16,sexta
2025-11-14,ING0081,34.5,2025-11-16,sexta
2025-11-14,ING0083,1.0,2025-11-16,sexta
2025-11-14,ING0085,0.5,2025-11-16,sexta
2025-11-14,ING0091,19.5,2025-11-16,sexta
2025-11-14,ING0096,4.0,2025-11-16,sexta
2025-11-14,ING0097,0.5,2025-11-16,sexta
2025-11-14,ING0105,2.0,2025-11-15,sexta
2025-11-14,ING0108,0.5,2025-11-15,sexta
2025-11-14,ING0113,0.4615717868485253,2025-11-15,sexta
2025-11-14,ING0122,21.0,2025-11-18,sexta
2025-11-14,ING0148,0.5,2025-11-18,sexta
2025-11-14,ING0150,0.5,2025-11-17,sexta
2025-11-14,ING0154,23.0,2025-11-17,sexta
2025-11-14,ING0163,1923.0,2025-11-15,sexta
2025-11-14,ING0164,2.5,2025-11-17,sexta
2025-11-14,ING0169,2.0,2025-11-17,sexta
2025-11-14,ING0188,8.0,2025-11-17,sexta
2025-11-14,ING0189,1.0,2025-11-19,sexta
2025-11-14,ING0199,0.5575202150149079,2025-11-17,sexta
2025-11-14,ING0203,1.0,2025-11-17,sexta
2025-11-14,ING0206,58.5,2025-11-24,sexta
2025-11-14,ING0211,91.0,2025-11-17,sexta
2025-11-14,ING0222,3.0,2025-11-18,sexta
2025-11-14,ING0225,0.5,2025-11-18,sexta
2025-11-14,ING0227,0.5,2025-11-18,sexta
2025-11-14,ING0241,0.5,2025-11-18,sexta
2025-11-17,ING0027,5.5,2025-11-21,emergencial
2025-11-17,ING0030,22.0,2025-11-21,emergencial
2025-11-17,ING0060,23.0,2025-11-22,emergencial
2025-11-17,ING0063,39.0,2025-11-21,emergencial
2025-11-17,ING0076,31.0,2025-11-19,emergencial
2025-11-17,ING0122,47.5,2025-11-21,emergencial
2025-11-17,ING0188,98.0,2025-11-20,emergencial
2025-11-17,ING0189,3.0,2025-11-20,emergencial
2025-11-17,ING0206,164.0,2025-11-28,emergencial
2025-11-17,ING0222,19.60498420480474,2025-11-21,emergencial
2025-11-18,ING0070,36.0,2025-12-03,emergencial
2025-11-18,ING0076,41.0,2025-11-20,emergencial
2025-11-18,ING0104,5.0,2025-11-21,emergencial
2025-11-18,ING0115,4.0,2025-11-19,emergencial
2025-11-18,ING0188,95.0,2025-11-22,emergencial
2025-11-18,ING0189,3.5,2025-11-21,emergencial
2025-11-18,ING0204,1.5,2025-11-21,emergencial
2025-11-18,ING0206,174.5,2025-11-28,emergencial
2025-11-19,ING0004,274.12766312101314,2025-11-22,emergencial
2025-11-19,ING0009,4.5,2025-11-22,emergencial
2025-11-19,ING0015,535.0,2025-11-22,emergencial
2025-11-19,ING0028,19.0,2025-11-23,emergencial
2025-11-19,ING0030,21.5,2025-11-26,emergencial
2025-11-19,ING0034,3.0,2025-11-20,emergencial
2025-11-19,ING0040,12.0,2025-11-20,emergencial
2025-11-19,ING0042,1.0,2025-11-20,emergencial
2025-11-19,ING0045,60.0,2025-11-20,emergencial
2025-11-19,ING0060,31.0,2025-11-23,emergencial
2025-11-19,ING0070,45.5,2025-12-04,emergencial
2025-11-19,ING0079,36.5,2025-11-21,emergencial
2025-11-19,ING0088,156.5,2025-11-21,emergencial
2025-11-19,ING0090,7.5,2025-11-21,emergencial
2025-11-19,ING0093,5.5,2025-11-21,emergencial
2025-11-19,ING0095,125.0120784309024,2025-11-21,emergencial
2025-11-19,ING0104,4.0,2025-11-20,emergencial
2025-11-19,ING0126,4.0,2025-11-23,emergencial
2025-11-19,ING0163,2189.0,2025-11-21,emergencial
2025-11-19,ING0164,8.0,2025-11-22,emergencial
2025-11-19,ING0165,3.5,2025-11-22,emergencial
2025-11-19,ING0169,5.0,2025-11-22,emergencial
2025-11-19,ING0174,22.5,2025-11-27,emergencial
2025-11-19,ING0188,82.57317252628694,2025-11-23,emergencial
2025-11-19,ING0189,2.0,2025-11-22,emergencial
2025-11-19,ING0203,12.0,2025-11-22,emergencial
2025-11-19,ING0204,1.5,2025-11-22,emergencial
2025-11-19,ING0206,176.52256659342274,2025-11-29,emergencial
2025-11-19,ING0214,225.0,2025-11-22,emergencial
2025-11-19,ING0215,129.5,2025-11-25,emergencial
2025-11-19,ING0218,124.56327715742657,2025-11-23,emergencial
2025-11-19,ING0231,2.5,2025-11-23,emergencial
2025-11-19,ING0238,2.0,2025-11-23,emergencial
2025-11-20,ING0004,303.92414824286243,2025-11-23,emergencial
2025-11-20,ING0009,4.5,2025-11-24,emergencial
2025-11-20,ING0015,583.0,2025-11-23,emergencial
2025-11-20,ING0030,22.5,2025-11-24,emergencial
2025-11-20,ING0060,30.0,2025-11-24,emergencial
2025-11-20,ING0070,50.0,2025-12-05,emergencial
2025-11-20,ING0079,43.5,2025-11-22,emergencial
2025-11-20,ING0088,173.0,2025-11-22,emergencial
2025-11-20,ING0090,7.0,2025-11-22,emergencial
2025-11-20,ING0093,6.5,2025-11-22,emergencial
2025-11-20,ING0126,4.0,2025-11-24,emergencial
2025-11-20,ING0163,2381.0,2025-11-21,emergencial
2025-11-20,ING0164,9.5,2025-11-23,emergencial
2025-11-20,ING0169,4.5,2025-11-24,emergencial
2025-11-20,ING0174,28.0,2025-11-29,emergencial
2025-11-20,ING0203,13.5,2025-11-23,emergencial
2025-11-20,ING0204,2.0,2025-11-23,emergencial
2025-11-20,ING0206,202.5,2025-11-23,emergencial
2025-11-20,ING0214,230.0,2025-11-24,emergencial
2025-11-20,ING0215,149.5,2025-11-27,emergencial
2025-11-20,ING0218,131.5,2025-11-23,emergencial
2025-11-20,ING0231,2.5,2025-11-24,emergencial
2025-11-20,ING0238,2.0,2025-11-24,emergencial
2025-11-21,ING0002,0.5,2025-11-24,sexta
2025-11-21,ING0004,192.18732903592772,2025-11-24,sexta
2025-11-21,ING0007,0.5,2025-11-24,sexta
2025-11-21,ING0008,25.5,2025-11-27,sexta
2025-11-21,ING0009,4.5,2025-11-24,sexta
2025-11-21,ING0012,10.5,2025-11-24,sexta
2025-11-21,ING0015,421.0,2025-11-24,sexta
2025-11-21,ING0018,79.5,2025-11-24,sexta
2025-11-21,ING0024,9.0,2025-11-24,sexta
2025-11-21,ING0027,1.5,2025-11-25,sexta
2025-11-21,ING0028,22.5,2025-11-25,sexta
2025-11-21,ING0029,9.115338082842076,2025-11-27,sexta
2025-11-21,ING0030,4.5,2025-11-25,sexta
2025-11-21,ING0036,1.5,2025-11-24,sexta
2025-11-21,ING0037,2.0,2025-11-22,sexta
2025-11-21,ING0039,0.5,2025-11-25,sexta
2025-11-21,ING0042,0.5,2025-11-22,sexta
2025-11-21,ING0044,0.5,2025-11-22,sexta
2025-11-21,ING0046,0.5,2025-11-23,sexta
2025-11-21,ING0050,0.5,2025-11-23,sexta
2025-11-21,ING0052,53.0,2025-11-25,sexta
2025-11-21,ING0054,0.5,2025-11-23,sexta
2025-11-21,ING0059,1.0,2025-11-25,sexta
2025-11-21,ING0060,19.5,2025-11-25,sexta
2025-11-21,ING0064,0.5,2025-11-25,sexta
2025-11-21,ING0066,232.0,2025-11-25,sexta
2025-11-21,ING0069,28.964086732022846,2025-11-25,sexta
2025-11-21,ING0070,36.5,2025-12-06,sexta
2025-11-21,ING0071,30.91396975045538,2025-11-25,sexta
2025-11-21,ING0076,9.5,2025-11-25,sexta
2025-11-21,ING0078,7.0,2025-11-24,sexta
2025-11-21,ING0079,12.0,2025-11-23,sexta
2025-11-21,ING0081,21.0,2025-11-23,sexta
2025-11-21,ING0083,3.0,2025-11-23,sexta
2025-11-21,ING0084,73.7458587555248,2025-11-23,sexta
2025-11-21,ING0086,33.0,2025-11-23,sexta
2025-11-21,ING0089,139.00622702725764,2025-11-23,sexta
2025-11-21,ING0091,7.5,2025-11-23,sexta
2025-11-21,ING0093,2.0,2025-11-23,sexta
2025-11-21,ING0098,0.5,2025-11-22,sexta
2025-11-21,ING0101,0.44314284924214925,2025-11-22,sexta
2025-11-21,ING0109,0.5,2025-11-24,sexta
2025-11-21,ING0112,0.5,2025-11-22,sexta
2025-11-21,ING0114,0.5,2025-11-25,sexta
2025-11-21,ING0115,1.0,2025-11-22,sexta
2025-11-21,ING0121,5.5,2025-11-25,sexta
2025-11-21,ING0124,2.0,2025-11-25,sexta
2025-11-21,ING0126,4.0,2025-11-25,sexta
2025-11-21,ING0136,0.5,2025-11-25,sexta
2025-11-21,ING0137,0.5,2025-12-03,sexta
2025-11-21,ING0143,7.0,2025-12-05,sexta
2025-11-21,ING0147,0.5,2025-11-25,sexta
2025-11-21,ING0148,0.5,2025-11-25,sexta
2025-11-21,ING0149,0.5,2025-11-25,sexta
2025-11-21,ING0151,1.0,2025-11-24,sexta
2025-11-21,ING0152,0.5,2025-11-24,sexta
2025-11-21,ING0154,32.0,2025-11-24,sexta
2025-11-21,ING0159,404.0,2025-11-22,sexta
2025-11-21,ING0160,1.0,2025-11-24,sexta
2025-11-21,ING0164,6.5,2025-11-24,sexta
2025-11-21,ING0165,3.5,2025-11-24,sexta
2025-11-21,ING0166,1.0,2025-11-26,sexta
2025-11-21,ING0169,3.0,2025-11-24,sexta
2025-11-21,ING0171,33.5,2025-11-24,sexta
2025-11-21,ING0174,26.0,2025-11-29,sexta
2025-11-21,ING0175,11.215149275164153,2025-11-24,sexta
2025-11-21,ING0188,43.0,2025-11-24,sexta
2025-11-21,ING0190,11.5,2025-11-24,sexta
2025-11-21,ING0203,10.0,2025-11-24,sexta
2025-11-21,ING0206,120.5,2025-11-24,sexta
2025-11-21,ING0211,64.0,2025-11-24,sexta
2025-11-21,ING0214,173.0,2025-11-24,sexta
2025-11-21,ING0215,106.5,2025-11-24,sexta
2025-11-21,ING0218,103.0,2025-11-25,sexta
2025-11-21,ING0227,0.5,2025-11-25,sexta
2025-11-21,ING0228,1.0,2025-12-11,sexta
2025-11-21,ING0231,2.0,2025-11-26,sexta
2025-11-21,ING0233,0.5,2025-11-25,sexta
2025-11-21,ING0237,0.5,2025-11-25,sexta
2025-11-21,ING0238,1.5,2025-11-28,sexta
2025-11-21,ING0239,0.5,2025-12-06,sexta
2025-11-21,ING0240,6.5,2025-11-25,sexta
2025-11-21,ING0242,107.0,2025-11-25,sexta
2025-11-21,ING0243,1.0,2025-12-05,sexta
2025-11-24,ING0008,20.0,2025-11-27,emergencial
2025-11-24,ING0052,48.628771378233175,2025-11-26,emergencial
2025-11-24,ING0066,180.5,2025-11-28,emergencial
2025-11-24,ING0069,16.0,2025-11-28,emergencial
2025-11-24,ING0070,29.5,2025-11-30,emergencial
2025-11-24,ING0096,3.0,2025-11-26,emergencial
2025-11-24,ING0100,2.0,2025-11-26,emergencial
2025-11-24,ING0106,2.0,2025-11-25,emergencial
2025-11-24,ING0111,5.0,2025-11-25,emergencial
2025-11-24,ING0121,3.5,2025-11-28,emergencial
2025-11-24,ING0124,1.5,2025-11-28,emergencial
2025-11-24,ING0143,9.0,2025-12-08,emergencial
2025-11-24,ING0166,1.0,2025-11-27,emergencial
2025-11-24,ING0174,21.0,2025-12-02,emergencial
2025-11-24,ING0240,5.0,2025-11-30,emergencial
2025-11-24,ING0242,77.5,2025-11-28,emergencial
2025-11-24,ING0243,1.5,2025-11-28,emergencial
2025-11-25,ING0008,20.0,2025-11-28,emergencial
2025-11-25,ING0070,26.5,2025-11-29,emergencial
2025-11-25,ING0096,3.0,2025-11-29,emergencial
2025-11-25,ING0100,2.0,2025-11-26,emergencial
2025-11-25,ING0143,9.5,2025-12-09,emergencial
2025-11-25,ING0166,1.0,2025-11-28,emergencial
2025-11-25,ING0174,25.5,2025-12-04,emergencial
2025-11-25,ING0243,2.0,2025-11-29,emergencial
2025-11-26,ING0008,22.5,2025-11-30,emergencial
2025-11-26,ING0070,34.0,2025-11-30,emergencial
2025-11-26,ING0143,9.5,2025-12-10,emergencial
2025-11-26,ING0174,21.5,2025-12-04,emergencial
2025-11-26,ING0243,2.0,2025-11-30,emergencial
2025-11-27,ING0026,3.0,2025-12-01,emergencial
2025-11-27,ING0070,42.5,2025-12-01,emergencial
2025-11-27,ING0143,11.5,2025-12-11,emergencial
2025-11-28,ING0001,0.5,2025-12-04,sexta
2025-11-28,ING0002,4.5,2025-12-01,sexta
2025-11-28,ING0007,1.0,2025-12-01,sexta
2025-11-28,ING0010,144.96621238315024,2025-12-01,sexta
2025-11-28,ING0012,5.0,2025-12-01,sexta
2025-11-28,ING0018,43.5,2025-12-01,sexta
2025-11-28,ING0019,162.0,2025-12-01,sexta
2025-11-28,ING0024,27.692116291767213,2025-12-01,sexta
2025-11-28,ING0026,4.0,2025-12-02,sexta
2025-11-28,ING0027,2.0,2025-12-02,sexta
2025-11-28,ING0028,3.0,2025-12-02,sexta
2025-11-28,ING0033,0.5,2025-11-29,sexta
2025-11-28,ING0034,1.5,2025-11-29,sexta
2025-11-28,ING0036,1.5,2025-11-29,sexta
2025-11-28,ING0037,1.5,2025-11-29,sexta
2025-11-28,ING0042,0.5,2025-11-29,sexta
2025-11-28,ING0046,0.5,2025-12-01,sexta
2025-11-28,ING0047,0.5,2025-11-30,sexta
2025-11-28,ING0049,2.0615872986307036,2025-11-30,sexta
2025-11-28,ING0055,0.5,2025-11-30,sexta
2025-11-28,ING0056,13.5,2025-11-30,sexta
2025-11-28,ING0059,1.0,2025-12-09,sexta
2025-11-28,ING0067,0.5,2025-12-02,sexta
2025-11-28,ING0069,0.5,2025-12-02,sexta
2025-11-28,ING0070,46.0,2025-12-02,sexta
2025-11-28,ING0075,1.0,2025-11-30,sexta
2025-11-28,ING0076,23.5,2025-11-30,sexta
2025-11-28,ING0078,3.5,2025-11-30,sexta
2025-11-28,ING0081,16.0,2025-11-30,sexta
2025-11-28,ING0083,2.0,2025-11-30,sexta
2025-11-28,ING0085,0.5,2025-11-30,sexta
2025-11-28,ING0096,2.0684362787381496,2025-11-30,sexta
2025-11-28,ING0097,0.5,2025-11-30,sexta
2025-11-28,ING0099,1.0,2025-11-29,sexta
2025-11-28,ING0104,2.5,2025-11-29,sexta
2025-11-28,ING0105,1.0,2025-12-01,sexta
2025-11-28,ING0106,1.5,2025-11-29,sexta
2025-11-28,ING0108,0.5,2025-11-29,sexta
2025-11-28,ING0111,5.382835378609238,2025-12-01,sexta
2025-11-28,ING0115,1.0,2025-11-29,sexta
2025-11-28,ING0122,19.0,2025-12-02,sexta
2025-11-28,ING0125,1.5,2025-12-02,sexta
2025-11-28,ING0135,0.5,2025-12-02,sexta
2025-11-28,ING0137,0.5,2025-12-02,sexta
2025-11-28,ING0138,0.5,2025-12-02,sexta
2025-11-28,ING0142,6.0,2025-12-03,sexta
2025-11-28,ING0143,13.5,2025-12-12,sexta
2025-11-28,ING0150,1.0,2025-12-01,sexta
2025-11-28,ING0152,1.0,2025-12-01,sexta
2025-11-28,ING0154,25.5,2025-12-01,sexta
2025-11-28,ING0159,510.0,2025-11-30,sexta
2025-11-28,ING0160,1.0,2025-12-01,sexta
2025-11-28,ING0165,0.5,2025-12-01,sexta
2025-11-28,ING0171,24.0,2025-12-01,sexta
