id,date_time,recipe_id,quantity,unit_price
VEN000186709,2025-09-09 14:59:31,REC0054,3,37.51
VEN000186710,2025-09-09 14:59:51,REC0089,2,50.05
VEN000186711,2025-09-09 15:18:59,REC0076,2,34.09
VEN000186712,2025-09-09 15:25:37,REC0078,3,11.29
VEN000186713,2025-09-09 15:26:08,REC0076,2,34.09
VEN000186714,2025-09-09 15:26:10,REC0076,1,34.09
VEN000186715,2025-09-09 15:30:39,REC0067,8,19.27
VEN000186716,2025-09-09 15:36:07,REC0099,1,21.55
VEN000186717,2025-09-09 15:37:30,REC0052,2,45.49
VEN000186718,2025-09-09 15:38:14,REC0084,2,67.15
VEN000186719,2025-09-09 15:39:14,REC0047,2,37.51
VEN000186720,2025-09-09 15:41:19,REC0087,1,48.91
VEN000186721,2025-09-09 15:45:49,REC0067,2,19.27
VEN000186722,2025-09-09 15:46:38,REC0059,1,40.93
VEN000186723,2025-09-09 15:52:45,REC0074,1,24.97
VEN000186724,2025-09-09 15:55:32,REC0103,1,10.5
VEN000186725,2025-09-09 15:56:06,REC0072,4,21.55
VEN000186726,2025-09-09 16:04:30,REC0088,2,50.05
VEN000186727,2025-09-09 16:05:25,REC0071,2,21.55
VEN000186728,2025-09-09 16:07:17,REC0080,2,56.89
VEN000186729,2025-09-09 16:09:23,REC0088,1,50.05
VEN000186730,2025-09-09 16:21:43,REC0057,2,30.67
VEN000186731,2025-09-09 16:23:01,REC0067,4,19.27
VEN000186732,2025-09-09 16:27:45,REC0097,2,12.8
VEN000186733,2025-09-09 16:31:16,REC0078,2,11.29
VEN000186734,2025-09-09 16:39:49,REC0078,3,11.29
VEN000186735,2025-09-09 16:43:10,REC0072,1,21.55
VEN000186736,2025-09-09 16:58:24,REC0064,1,34.09
VEN000186737,2025-09-09 17:00:25,REC0058,3,45.49
VEN000186738,2025-09-09 17:05:53,REC0098,1,13.51
VEN000186739,2025-09-09 17:06:02,REC0067,3,19.27
VEN000186740,2025-09-09 17:09:37,REC0058,2,45.49
VEN000186741,2025-09-09 17:13:24,REC0058,7,45.49
VEN000186742,2025-09-09 17:21:36,REC0055,2,40.93
VEN000186743,2025-09-09 17:21:51,REC0064,4,34.09
VEN000186744,2025-09-09 17:24:50,REC0067,5,19.27
VEN000186745,2025-09-09 17:28:14,REC0067,4,19.27
VEN000186746,2025-09-09 17:29:05,REC0100,2,15.26
VEN000186747,2025-09-09 17:38:10,REC0095,1,16.13
VEN000186748,2025-09-09 17:45:57,REC0100,4,15.26
VEN000186749,2025-09-09 17:48:15,REC0067,2,19.27
VEN000186750,2025-09-09 17:51:49,REC0064,1,34.09
VEN000186751,2025-09-09 17:53:05,REC0078,3,11.29
VEN000186752,2025-09-09 17:54:11,REC0048,2,42.07
VEN000186753,2025-09-09 17:59:25,REC0097,2,12.8
VEN000186754,2025-09-09 18:02:35,REC0046,3,42.07
VEN000186755,2025-09-09 18:09:22,REC0076,4,34.09
VEN000186756,2025-09-09 18:16:23,REC0066,1,24.97
VEN000186757,2025-09-09 18:23:51,REC0057,3,30.67
VEN000186758,2025-09-09 18:23:56,REC0067,3,19.27
VEN000186759,2025-09-09 18:31:46,REC0100,3,15.26
VEN000186760,2025-09-09 18:33:27,REC0066,1,24.97
VEN000186761,2025-09-09 18:37:39,REC0078,1,11.29
VEN000186762,2025-09-09 18:55:53,REC0045,1,30.67
VEN000186763,2025-09-09 18:59:32,REC0053,4,42.07
VEN000186764,2025-09-09 19:03:39,REC0085,4,28.5
VEN000186765,2025-09-09 19:06:58,REC0045,4,30.67
VEN000186766,2025-09-09 19:08:43,REC0074,3,24.97
VEN000186767,2025-09-09 19:13:32,REC0055,2,40.93
VEN000186768,2025-09-09 19:15:42,REC0060,1,56.89
VEN000186769,2025-09-09 19:16:36,REC0067,4,19.27
VEN000186770,2025-09-09 19:20:45,REC0091,3,18.81
VEN000186771,2025-09-09 19:21:27,REC0051,2,37.51
VEN000186772,2025-09-09 19:21:33,REC0079,5,42.07
VEN000186773,2025-09-09 19:22:54,REC0102,1,9.22
VEN000186774,2025-09-09 19:23:31,REC0054,3,37.51
VEN000186775,2025-09-09 19:23:56,REC0097,2,12.8
VEN000186776,2025-09-09 19:25:19,REC0073,3,21.55
VEN000186777,2025-09-09 19:28:03,REC0053,4,42.07
VEN000186778,2025-09-09 19:29:57,REC0084,3,67.15
VEN000186779,2025-09-09 19:32:29,REC0074,1,24.97
VEN000186780,2025-09-09 19:32:59,REC0078,4,11.29
VEN000186781,2025-09-09 19:33:58,REC0057,3,30.67
VEN000186782,2025-09-09 19:35:11,REC0070,1,21.55
VEN000186783,2025-09-09 19:36:45,REC0069,1,30.67
VEN000186784,2025-09-09 19:43:54,REC0078,3,11.29
VEN000186785,2025-09-09 19:53:43,REC0079,2,42.07
VEN000186786,2025-09-09 19:54:05,REC0058,3,45.49
VEN000186787,2025-09-09 19:55:19,REC0045,4,30.67
VEN000186788,2025-09-09 19:56:40,REC0100,3,15.26
VEN000186789,2025-09-09 19:57:30,REC0088,1,50.05
VEN000186790,2025-09-10 08:01:49,REC0097,5,12.8
VEN000186791,2025-09-10 08:03:05,REC0100,6,15.26
VEN000186792,2025-09-10 08:04:06,REC0073,4,21.55
VEN000186793,2025-09-10 08:10:35,REC0068,1,30.67
VEN000186794,2025-09-10 08:20:40,REC0078,4,11.29
VEN000186795,2025-09-10 08:25:22,REC0048,1,42.07
VEN000186796,2025-09-10 08:32:51,REC0072,1,21.55
VEN000186797,2025-09-10 08:37:05,REC0099,2,21.55
VEN000186798,2025-09-10 08:44:43,REC0073,2,21.55
VEN000186799,2025-09-10 08:53:11,REC0078,4,11.29
VEN000186800,2025-09-10 08:54:12,REC0056,2,40.93
VEN000186801,2025-09-10 08:57:48,REC0078,2,11.29
VEN000186802,2025-09-10 08:58:29,REC0066,4,24.97
VEN000186803,2025-09-10 08:59:44,REC0102,2,9.22
VEN000186804,2025-09-10 09:01:05,REC0074,5,24.97
VEN000186805,2025-09-10 09:10:42,REC0083,3,62.59
VEN000186806,2025-09-10 09:10:45,REC0067,1,19.27
VEN000186807,2025-09-10 09:22:24,REC0071,2,21.55
VEN000186808,2025-09-10 09:26:17,REC0102,3,9.22
VEN000186809,2025-09-10 09:35:21,REC0075,3,30.67
VEN000186810,2025-09-10 09:36:18,REC0056,1,40.93
VEN000186811,2025-09-10 09:49:26,REC0076,1,34.09
VEN000186812,2025-09-10 09:51:35,REC0083,3,62.59
VEN000186813,2025-09-10 09:55:22,REC0081,3,56.89
VEN000186814,2025-09-10 09:55:25,REC0060,1,56.89
VEN000186815,2025-09-10 09:57:27,REC0071,4,21.55
VEN000186816,2025-09-10 10:02:09,REC0057,1,30.67
VEN000186817,2025-09-10 10:07:48,REC0100,3,15.26
VEN000186818,2025-09-10 10:11:31,REC0102,2,9.22
VEN000186819,2025-09-10 10:17:15,REC0078,3,11.29
VEN000186820,2025-09-10 10:20:31,REC0047,2,37.51
VEN000186821,2025-09-10 10:29:16,REC0066,1,24.97
VEN000186822,2025-09-10 10:33:08,REC0102,1,9.22
VEN000186823,2025-09-10 10:34:56,REC0067,1,19.27
VEN000186824,2025-09-10 10:36:20,REC0078,4,11.29
VEN000186825,2025-09-10 10:43:07,REC0066,2,24.97
VEN000186826,2025-09-10 10:45:21,REC0092,2,24.97
VEN000186827,2025-09-10 10:56:04,REC0066,1,24.97
VEN000186828,2025-09-10 10:57:36,REC0094,2,24.97
VEN000186829,2025-09-10 11:03:27,REC0052,5,45.49
VEN000186830,2025-09-10 11:03:53,REC0066,2,24.97
VEN000186831,2025-09-10 11:08:47,REC0066,2,24.97
VEN000186832,2025-09-10 11:14:37,REC0060,1,56.89
VEN000186833,2025-09-10 11:15:05,REC0089,2,50.05
VEN000186834,2025-09-10 11:16:07,REC0067,1,19.27
VEN000186835,2025-09-10 11:17:05,REC0100,5,15.26
VEN000186836,2025-09-10 11:18:00,REC0073,4,21.55
VEN000186837,2025-09-10 11:18:31,REC0076,2,34.09
VEN000186838,2025-09-10 11:19:50,REC0078,4,11.29
VEN000186839,2025-09-10 11:21:23,REC0072,2,21.55
VEN000186840,2025-09-10 11:27:02,REC0088,3,50.05
VEN000186841,2025-09-10 11:28:48,REC0087,5,48.91
VEN000186842,2025-09-10 11:30:53,REC0061,2,37.51
VEN000186843,2025-09-10 11:31:05,REC0066,3,24.97
VEN000186844,2025-09-10 11:31:36,REC0079,2,42.07
VEN000186845,2025-09-10 11:33:54,REC0099,2,21.55
VEN000186846,2025-09-10 11:33:57,REC0057,1,30.67
VEN000186847,2025-09-10 11:34:44,REC0089,1,50.05
VEN000186848,2025-09-10 11:34:47,REC0073,2,21.55
VEN000186849,2025-09-10 11:40:32,REC0057,1,30.67
VEN000186850,2025-09-10 11:41:21,REC0075,3,30.67
VEN000186851,2025-09-10 11:41:25,REC0097,4,12.8
VEN000186852,2025-09-10 11:44:08,REC0053,3,42.07
VEN000186853,2025-09-10 11:44:50,REC0073,3,21.55
VEN000186854,2025-09-10 11:46:22,REC0090,4,21.55
VEN000186855,2025-09-10 11:49:10,REC0059,3,40.93
VEN000186856,2025-09-10 11:52:10,REC0058,2,45.49
VEN000186857,2025-09-10 11:53:24,REC0082,1,62.59
VEN000186858,2025-09-10 11:53:41,REC0054,1,37.51
VEN000186859,2025-09-10 11:54:57,REC0078,2,11.29
VEN000186860,2025-09-10 11:56:19,REC0060,2,56.89
VEN000186861,2025-09-10 12:01:19,REC0078,4,11.29
VEN000186862,2025-09-10 12:02:31,REC0047,3,37.51
VEN000186863,2025-09-10 12:03:34,REC0085,4,28.5
VEN000186864,2025-09-10 12:07:20,REC0081,2,56.89
VEN000186865,2025-09-10 12:07:49,REC0049,2,30.67
VEN000186866,2025-09-10 12:08:19,REC0077,2,30.67
VEN000186867,2025-09-10 12:09:00,REC0078,1,11.29
VEN000186868,2025-09-10 12:09:45,REC0049,3,30.67
VEN000186869,2025-09-10 12:09:55,REC0087,4,48.91
VEN000186870,2025-09-10 12:11:22,REC0057,3,30.67
VEN000186871,2025-09-10 12:12:18,REC0079,2,42.07
VEN000186872,2025-09-10 12:12:41,REC0051,3,37.51
VEN000186873,2025-09-10 12:13:15,REC0074,3,24.97
VEN000186874,2025-09-10 12:13:37,REC0102,3,9.22
VEN000186875,2025-09-10 12:15:06,REC0091,3,18.81
VEN000186876,2025-09-10 12:15:24,REC0054,4,37.51
VEN000186877,2025-09-10 12:16:41,REC0102,1,9.22
VEN000186878,2025-09-10 12:18:26,REC0075,1,30.67
VEN000186879,2025-09-10 12:23:44,REC0067,4,19.27
VEN000186880,2025-09-10 12:24:48,REC0079,4,42.07
VEN000186881,2025-09-10 12:26:21,REC0070,3,21.55
VEN000186882,2025-09-10 12:27:29,REC0051,2,37.51
VEN000186883,2025-09-10 12:29:37,REC0050,4,30.67
VEN000186884,2025-09-10 12:30:21,REC0058,6,45.49
VEN000186885,2025-09-10 12:30:44,REC0047,2,37.51
VEN000186886,2025-09-10 12:31:54,REC0046,3,42.07
VEN000186887,2025-09-10 12:33:56,REC0066,2,24.97
VEN000186888,2025-09-10 12:34:37,REC0067,2,19.27
VEN000186889,2025-09-10 12:39:13,REC0067,3,19.27
VEN000186890,2025-09-10 12:40:51,REC0047,4,37.51
VEN000186891,2025-09-10 12:40:56,REC0081,3,56.89
VEN000186892,2025-09-10 12:41:12,REC0076,3,34.09
VEN000186893,2025-09-10 12:41:56,REC0055,4,40.93
VEN000186894,2025-09-10 12:42:00,REC0050,2,30.67
VEN000186895,2025-09-10 12:43:30,REC0099,2,21.55
VEN000186896,2025-09-10 12:47:00,REC0094,4,24.97
VEN000186897,2025-09-10 12:47:07,REC0054,3,37.51
VEN000186898,2025-09-10 12:54:05,REC0066,2,24.97
VEN000186899,2025-09-10 12:55:56,REC0055,3,40.93
VEN000186900,2025-09-10 12:58:55,REC0057,1,30.67
VEN000186901,2025-09-10 12:59:55,REC0097,1,12.8
VEN000186902,2025-09-10 13:03:57,REC0069,1,30.67
VEN000186903,2025-09-10 13:04:11,REC0081,2,56.89
VEN000186904,2025-09-10 13:05:04,REC0076,3,34.09
VEN000186905,2025-09-10 13:05:41,REC0067,2,19.27
VEN000186906,2025-09-10 13:06:18,REC0087,4,48.91
VEN000186907,2025-09-10 13:06:55,REC0064,3,34.09
VEN000186908,2025-09-10 13:06:58,REC0068,2,30.67
VEN000186909,2025-09-10 13:08:50,REC0066,4,24.97
VEN000186910,2025-09-10 13:09:29,REC0055,3,40.93
VEN000186911,2025-09-10 13:10:19,REC0074,1,24.97
VEN000186912,2025-09-10 13:15:41,REC0102,2,9.22
VEN000186913,2025-09-10 13:15:50,REC0058,5,45.49
VEN000186914,2025-09-10 13:16:11,REC0082,1,62.59
VEN000186915,2025-09-10 13:16:14,REC0073,3,21.55
VEN000186916,2025-09-10 13:17:14,REC0080,2,56.89
VEN000186917,2025-09-10 13:17:20,REC0088,2,50.05
VEN000186918,2025-09-10 13:17:24,REC0053,4,42.07
VEN000186919,2025-09-10 13:17:36,REC0070,2,21.55
VEN000186920,2025-09-10 13:22:23,REC0084,2,67.15
VEN000186921,2025-09-10 13:24:49,REC0069,1,30.67
VEN000186922,2025-09-10 13:26:28,REC0098,1,13.51
VEN000186923,2025-09-10 13:26:55,REC0102,2,9.22
VEN000186924,2025-09-10 13:29:30,REC0067,2,19.27
VEN000186925,2025-09-10 13:31:40,REC0060,2,56.89
VEN000186926,2025-09-10 13:33:42,REC0065,4,24.97
VEN000186927,2025-09-10 13:34:22,REC0067,3,19.27
VEN000186928,2025-09-10 13:37:39,REC0050,2,30.67
VEN000186929,2025-09-10 13:38:15,REC0067,2,19.27
VEN000186930,2025-09-10 13:39:16,REC0060,2,56.89
VEN000186931,2025-09-10 13:41:55,REC0078,2,11.29
VEN000186932,2025-09-10 13:42:30,REC0084,3,67.15
VEN000186933,2025-09-10 13:43:19,REC0053,2,42.07
VEN000186934,2025-09-10 13:44:34,REC0067,3,19.27
VEN000186935,2025-09-10 13:44:34,REC0047,4,37.51
VEN000186936,2025-09-10 13:45:24,REC0066,3,24.97
VEN000186937,2025-09-10 13:46:07,REC0098,1,13.51
VEN000186938,2025-09-10 13:47:16,REC0053,8,42.07
VEN000186939,2025-09-10 13:48:25,REC0078,2,11.29
VEN000186940,2025-09-10 13:49:12,REC0089,1,50.05
VEN000186941,2025-09-10 13:49:46,REC0095,3,16.13
VEN000186942,2025-09-10 13:50:05,REC0075,1,30.67
VEN000186943,2025-09-10 13:50:40,REC0100,5,15.26
VEN000186944,2025-09-10 13:51:43,REC0066,4,24.97
VEN000186945,2025-09-10 13:51:57,REC0084,4,67.15
VEN000186946,2025-09-10 13:55:03,REC0052,2,45.49
VEN000186947,2025-09-10 13:57:21,REC0051,3,37.51
VEN000186948,2025-09-10 13:58:18,REC0079,3,42.07
VEN000186949,2025-09-10 13:59:51,REC0088,1,50.05
VEN000186950,2025-09-10 14:00:36,REC0103,4,10.5
VEN000186951,2025-09-10 14:07:33,REC0078,5,11.29
VEN000186952,2025-09-10 14:08:21,REC0071,4,21.55
VEN000186953,2025-09-10 14:09:55,REC0081,3,56.89
VEN000186954,2025-09-10 14:10:59,REC0081,2,56.89
VEN000186955,2025-09-10 14:12:49,REC0087,3,48.91
VEN000186956,2025-09-10 14:14:14,REC0055,5,40.93
VEN000186957,2025-09-10 14:16:09,REC0101,1,9.12
VEN000186958,2025-09-10 14:18:27,REC0082,1,62.59
VEN000186959,2025-09-10 14:18:29,REC0078,2,11.29
VEN000186960,2025-09-10 14:21:35,REC0078,2,11.29
VEN000186961,2025-09-10 14:22:33,REC0066,1,24.97
VEN000186962,2025-09-10 14:25:46,REC0072,1,21.55
VEN000186963,2025-09-10 14:27:41,REC0068,3,30.67
VEN000186964,2025-09-10 14:32:45,REC0079,3,42.07
VEN000186965,2025-09-10 14:33:08,REC0088,4,50.05
VEN000186966,2025-09-10 14:34:04,REC0097,3,12.8
VEN000186967,2025-09-10 14:35:02,REC0078,2,11.29
VEN000186968,2025-09-10 14:35:47,REC0078,4,11.29
VEN000186969,2025-09-10 14:36:49,REC0052,2,45.49
VEN000186970,2025-09-10 14:39:53,REC0102,5,9.22
VEN000186971,2025-09-10 14:40:26,REC0093,2,13.68
VEN000186972,2025-09-10 14:40:30,REC0091,4,18.81
VEN000186973,2025-09-10 14:46:56,REC0085,3,28.5
VEN000186974,2025-09-10 14:49:02,REC0075,1,30.67
VEN000186975,2025-09-10 14:49:16,REC0066,2,24.97
VEN000186976,2025-09-10 14:49:48,REC0100,2,15.26
VEN000186977,2025-09-10 14:51:49,REC0071,4,21.55
VEN000186978,2025-09-10 14:52:23,REC0045,3,30.67
VEN000186979,2025-09-10 14:53:29,REC0078,3,11.29
VEN000186980,2025-09-10 14:54:08,REC0066,4,24.97
VEN000186981,2025-09-10 14:55:31,REC0078,4,11.29
VEN000186982,2025-09-10 14:57:08,REC0058,2,45.49
VEN000186983,2025-09-10 15:03:41,REC0097,2,12.8
VEN000186984,2025-09-10 15:08:38,REC0078,3,11.29
VEN000186985,2025-09-10 15:08:44,REC0101,2,9.12
VEN000186986,2025-09-10 15:10:21,REC0057,2,30.67
VEN000186987,2025-09-10 15:21:04,REC0059,2,40.93
VEN000186988,2025-09-10 15:21:58,REC0100,4,15.26
VEN000186989,2025-09-10 15:23:43,REC0045,2,30.67
VEN000186990,2025-09-10 15:25:53,REC0082,2,62.59
VEN000186991,2025-09-10 15:34:52,REC0103,5,10.5
VEN000186992,2025-09-10 15:39:38,REC0060,3,56.89
VEN000186993,2025-09-10 16:04:36,REC0060,3,56.89
VEN000186994,2025-09-10 16:04:50,REC0065,3,24.97
VEN000186995,2025-09-10 16:10:24,REC0078,3,11.29
VEN000186996,2025-09-10 16:14:50,REC0060,3,56.89
VEN000186997,2025-09-10 16:15:08,REC0052,5,45.49
VEN000186998,2025-09-10 16:19:38,REC0053,2,42.07
VEN000186999,2025-09-10 16:23:22,REC0082,2,62.59
VEN000187000,2025-09-10 16:46:59,REC0068,2,30.67
VEN000187001,2025-09-10 16:47:34,REC0058,3,45.49
VEN000187002,2025-09-10 16:49:28,REC0083,2,62.59
VEN000187003,2025-09-10 16:51:07,REC0045,4,30.67
VEN000187004,2025-09-10 17:06:21,REC0091,3,18.81
VEN000187005,2025-09-10 17:12:15,REC0078,4,11.29
VEN000187006,2025-09-10 17:12:42,REC0092,2,24.97
VEN000187007,2025-09-10 17:17:49,REC0054,2,37.51
VEN000187008,2025-09-10 17:20:35,REC0076,2,34.09
VEN000187009,2025-09-10 17:27:22,REC0048,1,42.07
VEN000187010,2025-09-10 17:27:29,REC0054,1,37.51
VEN000187011,2025-09-10 17:30:10,REC0102,2,9.22
VEN000187012,2025-09-10 17:38:07,REC0056,2,40.93
VEN000187013,2025-09-10 17:38:51,REC0081,1,56.89
VEN000187014,2025-09-10 17:39:12,REC0071,6,21.55
VEN000187015,2025-09-10 17:40:04,REC0066,2,24.97
VEN000187016,2025-09-10 17:40:58,REC0071,4,21.55
VEN000187017,2025-09-10 17:47:02,REC0084,2,67.15
VEN000187018,2025-09-10 17:47:12,REC0078,3,11.29
VEN000187019,2025-09-10 17:49:13,REC0078,1,11.29
VEN000187020,2025-09-10 17:51:33,REC0094,1,24.97
VEN000187021,2025-09-10 17:52:46,REC0066,5,24.97
VEN000187022,2025-09-10 17:54:24,REC0057,1,30.67
VEN000187023,2025-09-10 17:55:28,REC0047,2,37.51
VEN000187024,2025-09-10 17:55:44,REC0066,3,24.97
VEN000187025,2025-09-10 17:56:11,REC0077,2,30.67
VEN000187026,2025-09-10 17:56:49,REC0078,2,11.29
VEN000187027,2025-09-10 18:01:30,REC0066,3,24.97
VEN000187028,2025-09-10 18:10:18,REC0093,2,13.68
VEN000187029,2025-09-10 18:12:40,REC0069,2,30.67
VEN000187030,2025-09-10 18:19:29,REC0073,3,21.55
VEN000187031,2025-09-10 18:25:42,REC0081,1,56.89
VEN000187032,2025-09-10 18:25:54,REC0053,3,42.07
VEN000187033,2025-09-10 18:29:18,REC0103,3,10.5
VEN000187034,2025-09-10 18:37:16,REC0102,1,9.22
VEN000187035,2025-09-10 18:47:36,REC0059,3,40.93
VEN000187036,2025-09-10 18:52:28,REC0101,3,9.12
VEN000187037,2025-09-10 19:00:51,REC0097,3,12.8
VEN000187038,2025-09-10 19:02:11,REC0064,2,34.09
VEN000187039,2025-09-10 19:06:26,REC0075,3,30.67
VEN000187040,2025-09-10 19:06:30,REC0078,4,11.29
VEN000187041,2025-09-10 19:10:27,REC0102,3,9.22
VEN000187042,2025-09-10 19:12:02,REC0078,1,11.29
VEN000187043,2025-09-10 19:14:15,REC0066,1,24.97
VEN000187044,2025-09-10 19:14:59,REC0067,1,19.27
VEN000187045,2025-09-10 19:19:05,REC0054,1,37.51
VEN000187046,2025-09-10 19:20:48,REC0049,1,30.67
VEN000187047,2025-09-10 19:23:12,REC0080,1,56.89
VEN000187048,2025-09-10 19:30:24,REC0057,1,30.67
VEN000187049,2025-09-10 19:33:23,REC0047,1,37.51
VEN000187050,2025-09-10 19:38:54,REC0081,4,56.89
VEN000187051,2025-09-10 19:40:15,REC0057,3,30.67
VEN000187052,2025-09-10 19:40:36,REC0104,2,9.12
VEN000187053,2025-09-10 19:42:07,REC0074,2,24.97
VEN000187054,2025-09-10 19:43:06,REC0076,3,34.09
VEN000187055,2025-09-10 19:44:20,REC0050,3,30.67
VEN000187056,2025-09-10 19:44:36,REC0099,2,21.55
VEN000187057,2025-09-10 19:50:45,REC0079,2,42.07
VEN000187058,2025-09-10 19:51:50,REC0075,1,30.67
VEN000187059,2025-09-10 19:53:15,REC0102,3,9.22
VEN000187060,2025-09-10 19:57:16,REC0058,1,45.49
VEN000187061,2025-09-11 08:00:42,REC0078,5,11.29
VEN000187062,2025-09-11 08:06:48,REC0083,3,62.59
VEN000187063,2025-09-11 08:06:55,REC0102,4,9.22
VEN000187064,2025-09-11 08:44:33,REC0094,2,24.97
VEN000187065,2025-09-11 08:47:41,REC0068,1,30.67
VEN000187066,2025-09-11 08:48:17,REC0100,3,15.26
VEN000187067,2025-09-11 09:14:02,REC0054,6,37.51
VEN000187068,2025-09-11 09:16:21,REC0053,1,42.07
VEN000187069,2025-09-11 09:19:28,REC0050,4,30.67
VEN000187070,2025-09-11 09:25:37,REC0098,3,13.51
VEN000187071,2025-09-11 09:27:02,REC0067,2,19.27
VEN000187072,2025-09-11 09:28:54,REC0082,1,62.59
VEN000187073,2025-09-11 09:37:51,REC0067,3,19.27
VEN000187074,2025-09-11 09:41:02,REC0075,1,30.67
VEN000187075,2025-09-11 09:48:03,REC0045,2,30.67
VEN000187076,2025-09-11 09:49:28,REC0079,2,42.07
VEN000187077,2025-09-11 09:53:51,REC0064,4,34.09
VEN000187078,2025-09-11 10:04:55,REC0079,5,42.07
VEN000187079,2025-09-11 10:06:06,REC0101,1,9.12
VEN000187080,2025-09-11 10:09:45,REC0076,2,34.09
VEN000187081,2025-09-11 10:10:49,REC0091,1,18.81
VEN000187082,2025-09-11 10:15:44,REC0065,2,24.97
VEN000187083,2025-09-11 10:21:05,REC0100,2,15.26
VEN000187084,2025-09-11 10:21:46,REC0078,4,11.29
VEN000187085,2025-09-11 10:26:46,REC0074,3,24.97
VEN000187086,2025-09-11 10:27:59,REC0060,1,56.89
VEN000187087,2025-09-11 10:30:59,REC0091,3,18.81
VEN000187088,2025-09-11 10:34:17,REC0047,1,37.51
VEN000187089,2025-09-11 10:40:43,REC0049,2,30.67
VEN000187090,2025-09-11 10:46:15,REC0076,2,34.09
VEN000187091,2025-09-11 10:49:07,REC0066,2,24.97
VEN000187092,2025-09-11 11:03:14,REC0087,1,48.91
VEN000187093,2025-09-11 11:10:08,REC0057,2,30.67
VEN000187094,2025-09-11 11:10:26,REC0091,1,18.81
VEN000187095,2025-09-11 11:15:44,REC0047,2,37.51
VEN000187096,2025-09-11 11:17:22,REC0066,6,24.97
VEN000187097,2025-09-11 11:17:49,REC0083,1,62.59
VEN000187098,2025-09-11 11:19:04,REC0070,2,21.55
VEN000187099,2025-09-11 11:22:46,REC0056,1,40.93
VEN000187100,2025-09-11 11:29:56,REC0101,4,9.12
VEN000187101,2025-09-11 11:36:45,REC0088,4,50.05
VEN000187102,2025-09-11 11:40:40,REC0060,1,56.89
VEN000187103,2025-09-11 11:42:21,REC0048,4,42.07
VEN000187104,2025-09-11 11:42:57,REC0078,2,11.29
VEN000187105,2025-09-11 11:45:28,REC0047,4,37.51
VEN000187106,2025-09-11 11:50:43,REC0071,2,21.55
VEN000187107,2025-09-11 11:53:29,REC0083,1,62.59
VEN000187108,2025-09-11 12:01:19,REC0052,2,45.49
VEN000187109,2025-09-11 12:04:23,REC0082,4,62.59
VEN000187110,2025-09-11 12:07:45,REC0078,4,11.29
VEN000187111,2025-09-11 12:10:04,REC0066,3,24.97
VEN000187112,2025-09-11 12:15:18,REC0056,3,40.93
VEN000187113,2025-09-11 12:16:04,REC0075,1,30.67
VEN000187114,2025-09-11 12:16:06,REC0101,4,9.12
VEN000187115,2025-09-11 12:17:09,REC0058,2,45.49
VEN000187116,2025-09-11 12:17:11,REC0098,3,13.51
VEN000187117,2025-09-11 12:20:23,REC0057,3,30.67
VEN000187118,2025-09-11 12:23:23,REC0054,4,37.51
VEN000187119,2025-09-11 12:24:53,REC0067,4,19.27
VEN000187120,2025-09-11 12:28:42,REC0067,3,19.27
VEN000187121,2025-09-11 12:29:21,REC0085,1,28.5
VEN000187122,2025-09-11 12:29:41,REC0047,3,37.51
VEN000187123,2025-09-11 12:29:53,REC0053,4,42.07
VEN000187124,2025-09-11 12:30:29,REC0071,1,21.55
VEN000187125,2025-09-11 12:33:46,REC0081,4,56.89
VEN000187126,2025-09-11 12:34:14,REC0102,1,9.22
VEN000187127,2025-09-11 12:36:04,REC0048,3,42.07
VEN000187128,2025-09-11 12:40:01,REC0081,2,56.89
VEN000187129,2025-09-11 12:42:45,REC0052,2,45.49
VEN000187130,2025-09-11 12:43:36,REC0070,5,21.55
VEN000187131,2025-09-11 12:44:32,REC0060,2,56.89
VEN000187132,2025-09-11 12:44:33,REC0095,3,16.13
VEN000187133,2025-09-11 12:46:36,REC0075,2,30.67
VEN000187134,2025-09-11 12:50:49,REC0069,3,30.67
VEN000187135,2025-09-11 12:52:23,REC0091,2,18.81
VEN000187136,2025-09-11 12:54:58,REC0098,5,13.51
VEN000187137,2025-09-11 12:57:30,REC0051,2,37.51
VEN000187138,2025-09-11 12:57:32,REC0087,3,48.91
VEN000187139,2025-09-11 12:59:24,REC0101,4,9.12
VEN000187140,2025-09-11 12:59:45,REC0059,5,40.93
VEN000187141,2025-09-11 13:00:18,REC0092,4,24.97
VEN000187142,2025-09-11 13:04:36,REC0103,2,10.5
VEN000187143,2025-09-11 13:04:51,REC0063,1,34.09
VEN000187144,2025-09-11 13:05:30,REC0085,2,28.5
VEN000187145,2025-09-11 13:05:44,REC0071,3,21.55
VEN000187146,2025-09-11 13:09:21,REC0054,1,37.51
VEN000187147,2025-09-11 13:11:07,REC0067,2,19.27
VEN000187148,2025-09-11 13:15:04,REC0066,2,24.97
VEN000187149,2025-09-11 13:19:02,REC0072,1,21.55
VEN000187150,2025-09-11 13:23:21,REC0078,2,11.29
VEN000187151,2025-09-11 13:23:57,REC0075,2,30.67
VEN000187152,2025-09-11 13:25:51,REC0101,3,9.12
VEN000187153,2025-09-11 13:26:41,REC0066,1,24.97
VEN000187154,2025-09-11 13:27:38,REC0078,3,11.29
VEN000187155,2025-09-11 13:32:12,REC0053,3,42.07
VEN000187156,2025-09-11 13:32:53,REC0054,3,37.51
VEN000187157,2025-09-11 13:37:26,REC0057,3,30.67
VEN000187158,2025-09-11 13:42:08,REC0091,3,18.81
