id,date_time,ingredient_id,quantity
EST000247796,2025-10-12 20:00:00,ING0136,0.75
EST000247797,2025-10-12 20:00:00,ING0137,0.25
EST000247798,2025-10-12 20:00:00,ING0138,0.25
EST000247799,2025-10-12 20:00:00,ING0139,2.13
EST000247800,2025-10-12 20:00:00,ING0140,3.15
EST000247801,2025-10-12 20:00:00,ING0141,2.59
EST000247802,2025-10-12 20:00:00,ING0142,39.38
EST000247803,2025-10-12 20:00:00,ING0143,0.12
EST000247804,2025-10-12 20:00:00,ING0144,17.99
EST000247805,2025-10-12 20:00:00,ING0145,0.25
EST000247806,2025-10-12 20:00:00,ING0146,0.25
EST000247807,2025-10-12 20:00:00,ING0147,0.25
EST000247808,2025-10-12 20:00:00,ING0148,0.25
EST000247809,2025-10-12 20:00:00,ING0149,0.25
EST000247810,2025-10-12 20:00:00,ING0150,0.25
EST000247811,2025-10-12 20:00:00,ING0151,0.25
EST000247812,2025-10-12 20:00:00,ING0152,6.98
EST000247813,2025-10-12 20:00:00,ING0153,0.75
EST000247814,2025-10-12 20:00:00,ING0154,52.65
EST000247815,2025-10-12 20:00:00,ING0155,14.06
EST000247816,2025-10-12 20:00:00,ING0156,0.25
EST000247817,2025-10-12 20:00:00,ING0157,0.4
EST000247818,2025-10-12 20:00:00,ING0158,382.0
EST000247819,2025-10-12 20:00:00,ING0159,6498.0
EST000247820,2025-10-12 20:00:00,ING0160,12.15
EST000247821,2025-10-12 20:00:00,ING0161,13.5
EST000247822,2025-10-12 20:00:00,ING0162,562.0
EST000247823,2025-10-12 20:00:00,ING0163,0.0
EST000247824,2025-10-12 20:00:00,ING0164,13.5
EST000247825,2025-10-12 20:00:00,ING0165,0.07
EST000247826,2025-10-12 20:00:00,ING0166,3.82
EST000247827,2025-10-12 20:00:00,ING0167,1.6
EST000247828,2025-10-12 20:00:00,ING0168,0.25
EST000247829,2025-10-12 20:00:00,ING0169,19.13
EST000247830,2025-10-12 20:00:00,ING0170,37.12
EST000247831,2025-10-12 20:00:00,ING0171,101.25
EST000247832,2025-10-12 20:00:00,ING0172,13.95
EST000247833,2025-10-12 20:00:00,ING0173,93.6
EST000247834,2025-10-12 20:00:00,ING0174,54.0
EST000247835,2025-10-12 20:00:00,ING0175,67.5
EST000247836,2025-10-12 20:00:00,ING0176,180.0
EST000247837,2025-10-12 20:00:00,ING0177,1012.0
EST000247838,2025-10-12 20:00:00,ING0178,844.0
EST000247839,2025-10-12 20:00:00,ING0179,158.0
EST000247840,2025-10-12 20:00:00,ING0180,169.0
EST000247841,2025-10-12 20:00:00,ING0181,10.12
EST000247842,2025-10-12 20:00:00,ING0182,48.71
EST000247843,2025-10-12 20:00:00,ING0183,4.95
EST000247844,2025-10-12 20:00:00,ING0184,11.59
EST000247845,2025-10-12 20:00:00,ING0185,731.0
EST000247846,2025-10-12 20:00:00,ING0186,0.17
EST000247847,2025-10-12 20:00:00,ING0187,8.44
EST000247848,2025-10-12 20:00:00,ING0188,202.0
EST000247849,2025-10-12 20:00:00,ING0189,5.4
EST000247850,2025-10-12 20:00:00,ING0190,33.75
EST000247851,2025-10-12 20:00:00,ING0191,27.55
EST000247852,2025-10-12 20:00:00,ING0192,22.0
EST000247853,2025-10-12 20:00:00,ING0193,9.52
EST000247854,2025-10-12 20:00:00,ING0194,2.03
EST000247855,2025-10-12 20:00:00,ING0195,2.25
EST000247856,2025-10-12 20:00:00,ING0196,32.15
EST000247857,2025-10-12 20:00:00,ING0197,630.0
EST000247858,2025-10-12 20:00:00,ING0198,16.2
EST000247859,2025-10-12 20:00:00,ING0199,0.25
EST000247860,2025-10-12 20:00:00,ING0200,19.38
EST000247861,2025-10-12 20:00:00,ING0201,0.25
EST000247862,2025-10-12 20:00:00,ING0202,0.8
EST000247863,2025-10-12 20:00:00,ING0203,23.62
EST000247864,2025-10-12 20:00:00,ING0204,3.38
EST000247865,2025-10-12 20:00:00,ING0205,4.5
EST000247866,2025-10-12 20:00:00,ING0206,283.5
EST000247867,2025-10-12 20:00:00,ING0207,30.0
EST000247868,2025-10-12 20:00:00,ING0208,450.0
EST000247869,2025-10-12 20:00:00,ING0209,450.0
EST000247870,2025-10-12 20:00:00,ING0210,169.0
EST000247871,2025-10-12 20:00:00,ING0211,225.0
EST000247872,2025-10-12 20:00:00,ING0212,1.0
EST000247873,2025-10-12 20:00:00,ING0213,14.81
EST000247874,2025-10-12 20:00:00,ING0214,416.0
EST000247875,2025-10-12 20:00:00,ING0215,206.71
EST000247876,2025-10-12 20:00:00,ING0216,780.0
EST000247877,2025-10-12 20:00:00,ING0217,126.0
EST000247878,2025-10-12 20:00:00,ING0218,1.51
EST000247879,2025-10-12 20:00:00,ING0219,41.63
EST000247880,2025-10-12 20:00:00,ING0220,0.12
EST000247881,2025-10-12 20:00:00,ING0221,0.35
EST000247882,2025-10-12 20:00:00,ING0222,7.58
EST000247883,2025-10-12 20:00:00,ING0223,0.25
EST000247884,2025-10-12 20:00:00,ING0224,0.08
EST000247885,2025-10-12 20:00:00,ING0225,0.25
EST000247886,2025-10-12 20:00:00,ING0226,0.25
EST000247887,2025-10-12 20:00:00,ING0227,0.25
EST000247888,2025-10-12 20:00:00,ING0228,4.05
EST000247889,2025-10-12 20:00:00,ING0229,0.25
EST000247890,2025-10-12 20:00:00,ING0230,3.35
EST000247891,2025-10-12 20:00:00,ING0231,5.18
EST000247892,2025-10-12 20:00:00,ING0232,5.05
EST000247893,2025-10-12 20:00:00,ING0233,0.0
EST000247894,2025-10-12 20:00:00,ING0234,0.05
EST000247895,2025-10-12 20:00:00,ING0235,0.25
EST000247896,2025-10-12 20:00:00,ING0236,3.72
EST000247897,2025-10-12 20:00:00,ING0237,0.25
EST000247898,2025-10-12 20:00:00,ING0238,24.52
EST000247899,2025-10-12 20:00:00,ING0239,0.25
EST000247900,2025-10-12 20:00:00,ING0240,10.46
EST000247901,2025-10-12 20:00:00,ING0241,0.25
EST000247902,2025-10-12 20:00:00,ING0242,110.57
EST000247903,2025-10-12 20:00:00,ING0243,5.62
EST000247904,2025-10-12 20:00:00,ING0244,0.0
EST000247905,2025-10-13 20:00:00,ING0001,0.25
EST000247906,2025-10-13 20:00:00,ING0002,25.65
EST000247907,2025-10-13 20:00:00,ING0003,9.0
EST000247908,2025-10-13 20:00:00,ING0004,155.25
EST000247909,2025-10-13 20:00:00,ING0005,0.75
EST000247910,2025-10-13 20:00:00,ING0006,1.64
EST000247911,2025-10-13 20:00:00,ING0007,3.82
EST000247912,2025-10-13 20:00:00,ING0008,38.52
EST000247913,2025-10-13 20:00:00,ING0009,0.25
EST000247914,2025-10-13 20:00:00,ING0010,0.0
EST000247915,2025-10-13 20:00:00,ING0011,0.25
EST000247916,2025-10-13 20:00:00,ING0012,20.32
EST000247917,2025-10-13 20:00:00,ING0013,9.22
EST000247918,2025-10-13 20:00:00,ING0014,10.69
EST000247919,2025-10-13 20:00:00,ING0015,906.0
EST000247920,2025-10-13 20:00:00,ING0016,0.25
EST000247921,2025-10-13 20:00:00,ING0017,0.25
EST000247922,2025-10-13 20:00:00,ING0018,1.76
EST000247923,2025-10-13 20:00:00,ING0019,0.0
EST000247924,2025-10-13 20:00:00,ING0020,10.69
EST000247925,2025-10-13 20:00:00,ING0021,0.14
EST000247926,2025-10-13 20:00:00,ING0022,16.88
EST000247927,2025-10-13 20:00:00,ING0023,821.0
EST000247928,2025-10-13 20:00:00,ING0024,32.13
EST000247929,2025-10-13 20:00:00,ING0025,54.0
EST000247930,2025-10-13 20:00:00,ING0026,9.45
EST000247931,2025-10-13 20:00:00,ING0027,12.15
EST000247932,2025-10-13 20:00:00,ING0028,59.26
EST000247933,2025-10-13 20:00:00,ING0029,20.25
EST000247934,2025-10-13 20:00:00,ING0030,28.35
EST000247935,2025-10-13 20:00:00,ING0031,0.0
EST000247936,2025-10-13 20:00:00,ING0032,0.62
EST000247937,2025-10-13 20:00:00,ING0033,26.1
EST000247938,2025-10-13 20:00:00,ING0034,5.4
EST000247939,2025-10-13 20:00:00,ING0035,6.75
EST000247940,2025-10-13 20:00:00,ING0036,0.0
EST000247941,2025-10-13 20:00:00,ING0037,6.75
EST000247942,2025-10-13 20:00:00,ING0038,9.0
EST000247943,2025-10-13 20:00:00,ING0039,0.25
EST000247944,2025-10-13 20:00:00,ING0040,38.7
EST000247945,2025-10-13 20:00:00,ING0041,0.25
EST000247946,2025-10-13 20:00:00,ING0042,0.02
EST000247947,2025-10-13 20:00:00,ING0043,262.8
EST000247948,2025-10-13 20:00:00,ING0044,0.0
EST000247949,2025-10-13 20:00:00,ING0045,109.35
EST000247950,2025-10-13 20:00:00,ING0046,0.25
EST000247951,2025-10-13 20:00:00,ING0047,0.75
EST000247952,2025-10-13 20:00:00,ING0048,18.68
EST000247953,2025-10-13 20:00:00,ING0049,53.32
EST000247954,2025-10-13 20:00:00,ING0050,0.25
EST000247955,2025-10-13 20:00:00,ING0051,0.25
EST000247956,2025-10-13 20:00:00,ING0052,66.38
EST000247957,2025-10-13 20:00:00,ING0053,0.25
EST000247958,2025-10-13 20:00:00,ING0054,0.75
EST000247959,2025-10-13 20:00:00,ING0055,0.75
EST000247960,2025-10-13 20:00:00,ING0056,120.0
EST000247961,2025-10-13 20:00:00,ING0057,720.0
EST000247962,2025-10-13 20:00:00,ING0058,0.25
EST000247963,2025-10-13 20:00:00,ING0059,16.2
EST000247964,2025-10-13 20:00:00,ING0060,162.0
EST000247965,2025-10-13 20:00:00,ING0061,35.97
EST000247966,2025-10-13 20:00:00,ING0062,13.5
EST000247967,2025-10-13 20:00:00,ING0063,41.85
EST000247968,2025-10-13 20:00:00,ING0064,0.0
EST000247969,2025-10-13 20:00:00,ING0065,0.25
EST000247970,2025-10-13 20:00:00,ING0066,2.15
EST000247971,2025-10-13 20:00:00,ING0067,0.0
EST000247972,2025-10-13 20:00:00,ING0068,0.25
EST000247973,2025-10-13 20:00:00,ING0069,49.86
EST000247974,2025-10-13 20:00:00,ING0070,186.0
EST000247975,2025-10-13 20:00:00,ING0071,0.48
EST000247976,2025-10-13 20:00:00,ING0072,0.75
EST000247977,2025-10-13 20:00:00,ING0073,0.75
EST000247978,2025-10-13 20:00:00,ING0074,0.25
EST000247979,2025-10-13 20:00:00,ING0075,5.4
EST000247980,2025-10-13 20:00:00,ING0076,135.0
EST000247981,2025-10-13 20:00:00,ING0077,13.5
EST000247982,2025-10-13 20:00:00,ING0078,0.11
EST000247983,2025-10-13 20:00:00,ING0079,82.18
EST000247984,2025-10-13 20:00:00,ING0080,11.48
EST000247985,2025-10-13 20:00:00,ING0081,72.0
EST000247986,2025-10-13 20:00:00,ING0082,41.52
EST000247987,2025-10-13 20:00:00,ING0083,8.44
EST000247988,2025-10-13 20:00:00,ING0084,116.1
EST000247989,2025-10-13 20:00:00,ING0085,0.25
EST000247990,2025-10-13 20:00:00,ING0086,256.5
EST000247991,2025-10-13 20:00:00,ING0087,9.0
EST000247992,2025-10-13 20:00:00,ING0088,172.1
EST000247993,2025-10-13 20:00:00,ING0089,72.0
EST000247994,2025-10-13 20:00:00,ING0090,8.44
EST000247995,2025-10-13 20:00:00,ING0091,0.12
EST000247996,2025-10-13 20:00:00,ING0092,53.84
EST000247997,2025-10-13 20:00:00,ING0093,13.72
EST000247998,2025-10-13 20:00:00,ING0094,9.45
EST000247999,2025-10-13 20:00:00,ING0095,0.3
EST000248000,2025-10-13 20:00:00,ING0096,0.07
EST000248001,2025-10-13 20:00:00,ING0097,0.75
EST000248002,2025-10-13 20:00:00,ING0098,0.25
EST000248003,2025-10-13 20:00:00,ING0099,0.25
EST000248004,2025-10-13 20:00:00,ING0100,0.25
EST000248005,2025-10-13 20:00:00,ING0101,0.25
EST000248006,2025-10-13 20:00:00,ING0102,3.71
EST000248007,2025-10-13 20:00:00,ING0103,0.25
EST000248008,2025-10-13 20:00:00,ING0104,0.06
EST000248009,2025-10-13 20:00:00,ING0105,5.62
EST000248010,2025-10-13 20:00:00,ING0106,7.76
EST000248011,2025-10-13 20:00:00,ING0107,6.08
EST000248012,2025-10-13 20:00:00,ING0108,0.25
EST000248013,2025-10-13 20:00:00,ING0109,0.0
EST000248014,2025-10-13 20:00:00,ING0110,16.2
EST000248015,2025-10-13 20:00:00,ING0111,20.25
EST000248016,2025-10-13 20:00:00,ING0112,0.0
EST000248017,2025-10-13 20:00:00,ING0113,0.25
EST000248018,2025-10-13 20:00:00,ING0114,0.75
EST000248019,2025-10-13 20:00:00,ING0115,6.08
EST000248020,2025-10-13 20:00:00,ING0116,4.05
EST000248021,2025-10-13 20:00:00,ING0117,0.25
EST000248022,2025-10-13 20:00:00,ING0118,0.0
EST000248023,2025-10-13 20:00:00,ING0119,9.18
EST000248024,2025-10-13 20:00:00,ING0120,53.78
EST000248025,2025-10-13 20:00:00,ING0121,8.1
EST000248026,2025-10-13 20:00:00,ING0122,0.64
EST000248027,2025-10-13 20:00:00,ING0123,17.89
EST000248028,2025-10-13 20:00:00,ING0124,4.05
EST000248029,2025-10-13 20:00:00,ING0125,0.25
EST000248030,2025-10-13 20:00:00,ING0126,10.0
EST000248031,2025-10-13 20:00:00,ING0127,0.25
EST000248032,2025-10-13 20:00:00,ING0128,1.19
EST000248033,2025-10-13 20:00:00,ING0129,7.76
EST000248034,2025-10-13 20:00:00,ING0130,0.25
EST000248035,2025-10-13 20:00:00,ING0131,16.2
EST000248036,2025-10-13 20:00:00,ING0132,0.06
EST000248037,2025-10-13 20:00:00,ING0133,0.0
EST000248038,2025-10-13 20:00:00,ING0134,0.25
EST000248039,2025-10-13 20:00:00,ING0135,0.75
EST000248040,2025-10-13 20:00:00,ING0136,0.25
EST000248041,2025-10-13 20:00:00,ING0137,0.0
EST000248042,2025-10-13 20:00:00,ING0138,0.25
EST000248043,2025-10-13 20:00:00,ING0139,2.13
EST000248044,2025-10-13 20:00:00,ING0140,3.15
EST000248045,2025-10-13 20:00:00,ING0141,2.59
EST000248046,2025-10-13 20:00:00,ING0142,105.0
EST000248047,2025-10-13 20:00:00,ING0143,0.12
EST000248048,2025-10-13 20:00:00,ING0144,17.99
EST000248049,2025-10-13 20:00:00,ING0145,0.25
EST000248050,2025-10-13 20:00:00,ING0146,0.25
EST000248051,2025-10-13 20:00:00,ING0147,0.25
EST000248052,2025-10-13 20:00:00,ING0148,0.25
EST000248053,2025-10-13 20:00:00,ING0149,0.25
EST000248054,2025-10-13 20:00:00,ING0150,0.25
EST000248055,2025-10-13 20:00:00,ING0151,0.25
EST000248056,2025-10-13 20:00:00,ING0152,6.98
EST000248057,2025-10-13 20:00:00,ING0153,0.0
EST000248058,2025-10-13 20:00:00,ING0154,52.65
EST000248059,2025-10-13 20:00:00,ING0155,14.06
EST000248060,2025-10-13 20:00:00,ING0156,0.75
EST000248061,2025-10-13 20:00:00,ING0157,0.4
EST000248062,2025-10-13 20:00:00,ING0158,382.0
EST000248063,2025-10-13 20:00:00,ING0159,2437.0
EST000248064,2025-10-13 20:00:00,ING0160,0.1
EST000248065,2025-10-13 20:00:00,ING0161,13.5
EST000248066,2025-10-13 20:00:00,ING0162,562.0
EST000248067,2025-10-13 20:00:00,ING0163,3696.0
EST000248068,2025-10-13 20:00:00,ING0164,13.5
EST000248069,2025-10-13 20:00:00,ING0165,27.0
EST000248070,2025-10-13 20:00:00,ING0166,3.82
EST000248071,2025-10-13 20:00:00,ING0167,1.6
EST000248072,2025-10-13 20:00:00,ING0168,0.25
EST000248073,2025-10-13 20:00:00,ING0169,0.12
EST000248074,2025-10-13 20:00:00,ING0170,37.12
EST000248075,2025-10-13 20:00:00,ING0171,0.65
EST000248076,2025-10-13 20:00:00,ING0172,13.95
EST000248077,2025-10-13 20:00:00,ING0173,35.1
EST000248078,2025-10-13 20:00:00,ING0174,0.36
EST000248079,2025-10-13 20:00:00,ING0175,180.0
EST000248080,2025-10-13 20:00:00,ING0176,480.0
EST000248081,2025-10-13 20:00:00,ING0177,1012.0
EST000248082,2025-10-13 20:00:00,ING0178,844.0
EST000248083,2025-10-13 20:00:00,ING0179,420.0
EST000248084,2025-10-13 20:00:00,ING0180,450.0
EST000248085,2025-10-13 20:00:00,ING0181,10.12
EST000248086,2025-10-13 20:00:00,ING0182,48.71
EST000248087,2025-10-13 20:00:00,ING0183,4.95
EST000248088,2025-10-13 20:00:00,ING0184,11.59
EST000248089,2025-10-13 20:00:00,ING0185,731.0
EST000248090,2025-10-13 20:00:00,ING0186,24.98
EST000248091,2025-10-13 20:00:00,ING0187,8.44
EST000248092,2025-10-13 20:00:00,ING0188,0.0
EST000248093,2025-10-13 20:00:00,ING0189,14.4
EST000248094,2025-10-13 20:00:00,ING0190,33.75
EST000248095,2025-10-13 20:00:00,ING0191,27.55
EST000248096,2025-10-13 20:00:00,ING0192,22.0
EST000248097,2025-10-13 20:00:00,ING0193,9.52
EST000248098,2025-10-13 20:00:00,ING0194,2.03
EST000248099,2025-10-13 20:00:00,ING0195,0.02
EST000248100,2025-10-13 20:00:00,ING0196,32.15
EST000248101,2025-10-13 20:00:00,ING0197,236.25
EST000248102,2025-10-13 20:00:00,ING0198,16.2
EST000248103,2025-10-13 20:00:00,ING0199,0.25
EST000248104,2025-10-13 20:00:00,ING0200,19.38
EST000248105,2025-10-13 20:00:00,ING0201,0.25
EST000248106,2025-10-13 20:00:00,ING0202,270.0
EST000248107,2025-10-13 20:00:00,ING0203,23.62
EST000248108,2025-10-13 20:00:00,ING0204,3.38
EST000248109,2025-10-13 20:00:00,ING0205,4.5
EST000248110,2025-10-13 20:00:00,ING0206,283.5
EST000248111,2025-10-13 20:00:00,ING0207,11.25
EST000248112,2025-10-13 20:00:00,ING0208,1200.0
EST000248113,2025-10-13 20:00:00,ING0209,450.0
EST000248114,2025-10-13 20:00:00,ING0210,169.0
EST000248115,2025-10-13 20:00:00,ING0211,225.0
EST000248116,2025-10-13 20:00:00,ING0212,1.0
EST000248117,2025-10-13 20:00:00,ING0213,14.81
EST000248118,2025-10-13 20:00:00,ING0214,416.0
EST000248119,2025-10-13 20:00:00,ING0215,206.71
EST000248120,2025-10-13 20:00:00,ING0216,292.0
EST000248121,2025-10-13 20:00:00,ING0217,47.25
EST000248122,2025-10-13 20:00:00,ING0218,179.35
EST000248123,2025-10-13 20:00:00,ING0219,41.63
EST000248124,2025-10-13 20:00:00,ING0220,16.88
EST000248125,2025-10-13 20:00:00,ING0221,0.35
EST000248126,2025-10-13 20:00:00,ING0222,7.58
EST000248127,2025-10-13 20:00:00,ING0223,0.25
EST000248128,2025-10-13 20:00:00,ING0224,0.08
EST000248129,2025-10-13 20:00:00,ING0225,0.25
EST000248130,2025-10-13 20:00:00,ING0226,0.25
EST000248131,2025-10-13 20:00:00,ING0227,0.25
EST000248132,2025-10-13 20:00:00,ING0228,4.05
EST000248133,2025-10-13 20:00:00,ING0229,0.25
EST000248134,2025-10-13 20:00:00,ING0230,3.35
EST000248135,2025-10-13 20:00:00,ING0231,13.8
EST000248136,2025-10-13 20:00:00,ING0232,5.05
EST000248137,2025-10-13 20:00:00,ING0233,0.25
EST000248138,2025-10-13 20:00:00,ING0234,0.05
EST000248139,2025-10-13 20:00:00,ING0235,0.75
EST000248140,2025-10-13 20:00:00,ING0236,3.72
EST000248141,2025-10-13 20:00:00,ING0237,0.25
EST000248142,2025-10-13 20:00:00,ING0238,0.0
EST000248143,2025-10-13 20:00:00,ING0239,0.25
EST000248144,2025-10-13 20:00:00,ING0240,10.46
EST000248145,2025-10-13 20:00:00,ING0241,0.25
EST000248146,2025-10-13 20:00:00,ING0242,110.57
EST000248147,2025-10-13 20:00:00,ING0243,0.04
EST000248148,2025-10-13 20:00:00,ING0244,0.25
EST000248149,2025-10-14 20:00:00,ING0001,0.25
EST000248150,2025-10-14 20:00:00,ING0002,25.65
EST000248151,2025-10-14 20:00:00,ING0003,9.0
EST000248152,2025-10-14 20:00:00,ING0004,155.25
EST000248153,2025-10-14 20:00:00,ING0005,0.25
EST000248154,2025-10-14 20:00:00,ING0006,225.22
EST000248155,2025-10-14 20:00:00,ING0007,10.2
EST000248156,2025-10-14 20:00:00,ING0008,38.52
EST000248157,2025-10-14 20:00:00,ING0009,0.0
EST000248158,2025-10-14 20:00:00,ING0010,956.0
EST000248159,2025-10-14 20:00:00,ING0011,0.0
EST000248160,2025-10-14 20:00:00,ING0012,20.32
EST000248161,2025-10-14 20:00:00,ING0013,9.22
EST000248162,2025-10-14 20:00:00,ING0014,10.69
EST000248163,2025-10-14 20:00:00,ING0015,0.0
EST000248164,2025-10-14 20:00:00,ING0016,0.75
EST000248165,2025-10-14 20:00:00,ING0017,0.0
EST000248166,2025-10-14 20:00:00,ING0018,203.17
EST000248167,2025-10-14 20:00:00,ING0019,821.0
EST000248168,2025-10-14 20:00:00,ING0020,0.08
EST000248169,2025-10-14 20:00:00,ING0021,19.58
EST000248170,2025-10-14 20:00:00,ING0022,16.88
EST000248171,2025-10-14 20:00:00,ING0023,821.0
EST000248172,2025-10-14 20:00:00,ING0024,32.13
EST000248173,2025-10-14 20:00:00,ING0025,54.0
EST000248174,2025-10-14 20:00:00,ING0026,9.45
EST000248175,2025-10-14 20:00:00,ING0027,12.15
EST000248176,2025-10-14 20:00:00,ING0028,0.38
EST000248177,2025-10-14 20:00:00,ING0029,54.0
EST000248178,2025-10-14 20:00:00,ING0030,28.35
EST000248179,2025-10-14 20:00:00,ING0031,0.25
EST000248180,2025-10-14 20:00:00,ING0032,328.14
EST000248181,2025-10-14 20:00:00,ING0033,9.79
EST000248182,2025-10-14 20:00:00,ING0034,14.4
EST000248183,2025-10-14 20:00:00,ING0035,6.75
EST000248184,2025-10-14 20:00:00,ING0036,0.25
EST000248185,2025-10-14 20:00:00,ING0037,6.75
EST000248186,2025-10-14 20:00:00,ING0038,9.0
EST000248187,2025-10-14 20:00:00,ING0039,0.25
EST000248188,2025-10-14 20:00:00,ING0040,14.51
EST000248189,2025-10-14 20:00:00,ING0041,0.75
EST000248190,2025-10-14 20:00:00,ING0042,2.03
EST000248191,2025-10-14 20:00:00,ING0043,98.55
EST000248192,2025-10-14 20:00:00,ING0044,0.25
EST000248193,2025-10-14 20:00:00,ING0045,291.6
EST000248194,2025-10-14 20:00:00,ING0046,0.25
EST000248195,2025-10-14 20:00:00,ING0047,0.25
EST000248196,2025-10-14 20:00:00,ING0048,18.68
EST000248197,2025-10-14 20:00:00,ING0049,0.43
EST000248198,2025-10-14 20:00:00,ING0050,0.25
EST000248199,2025-10-14 20:00:00,ING0051,0.25
EST000248200,2025-10-14 20:00:00,ING0052,66.38
EST000248201,2025-10-14 20:00:00,ING0053,0.0
EST000248202,2025-10-14 20:00:00,ING0054,0.0
EST000248203,2025-10-14 20:00:00,ING0055,0.25
EST000248204,2025-10-14 20:00:00,ING0056,45.0
EST000248205,2025-10-14 20:00:00,ING0057,720.0
EST000248206,2025-10-14 20:00:00,ING0058,0.25
EST000248207,2025-10-14 20:00:00,ING0059,16.2
EST000248208,2025-10-14 20:00:00,ING0060,60.75
EST000248209,2025-10-14 20:00:00,ING0061,0.0
EST000248210,2025-10-14 20:00:00,ING0062,13.5
EST000248211,2025-10-14 20:00:00,ING0063,41.85
EST000248212,2025-10-14 20:00:00,ING0064,0.25
EST000248213,2025-10-14 20:00:00,ING0065,0.75
EST000248214,2025-10-14 20:00:00,ING0066,284.54
EST000248215,2025-10-14 20:00:00,ING0067,0.0
EST000248216,2025-10-14 20:00:00,ING0068,0.0
EST000248217,2025-10-14 20:00:00,ING0069,49.86
EST000248218,2025-10-14 20:00:00,ING0070,69.75
EST000248219,2025-10-14 20:00:00,ING0071,166.5
EST000248220,2025-10-14 20:00:00,ING0072,0.75
EST000248221,2025-10-14 20:00:00,ING0073,0.0
EST000248222,2025-10-14 20:00:00,ING0074,0.75
EST000248223,2025-10-14 20:00:00,ING0075,0.0
EST000248224,2025-10-14 20:00:00,ING0076,135.0
EST000248225,2025-10-14 20:00:00,ING0077,13.5
EST000248226,2025-10-14 20:00:00,ING0078,15.75
EST000248227,2025-10-14 20:00:00,ING0079,82.18
EST000248228,2025-10-14 20:00:00,ING0080,11.48
EST000248229,2025-10-14 20:00:00,ING0081,0.48
EST000248230,2025-10-14 20:00:00,ING0082,110.73
EST000248231,2025-10-14 20:00:00,ING0083,0.06
EST000248232,2025-10-14 20:00:00,ING0084,116.1
EST000248233,2025-10-14 20:00:00,ING0085,0.75
EST000248234,2025-10-14 20:00:00,ING0086,256.5
EST000248235,2025-10-14 20:00:00,ING0087,9.0
EST000248236,2025-10-14 20:00:00,ING0088,172.1
EST000248237,2025-10-14 20:00:00,ING0089,72.0
EST000248238,2025-10-14 20:00:00,ING0090,8.44
EST000248239,2025-10-14 20:00:00,ING0091,15.52
EST000248240,2025-10-14 20:00:00,ING0092,143.58
EST000248241,2025-10-14 20:00:00,ING0093,13.72
EST000248242,2025-10-14 20:00:00,ING0094,9.45
EST000248243,2025-10-14 20:00:00,ING0095,0.3
EST000248244,2025-10-14 20:00:00,ING0096,10.46
EST000248245,2025-10-14 20:00:00,ING0097,0.25
EST000248246,2025-10-14 20:00:00,ING0098,0.25
EST000248247,2025-10-14 20:00:00,ING0099,0.25
EST000248248,2025-10-14 20:00:00,ING0100,0.75
EST000248249,2025-10-14 20:00:00,ING0101,0.25
EST000248250,2025-10-14 20:00:00,ING0102,3.71
EST000248251,2025-10-14 20:00:00,ING0103,0.25
EST000248252,2025-10-14 20:00:00,ING0104,20.7
EST000248253,2025-10-14 20:00:00,ING0105,5.62
EST000248254,2025-10-14 20:00:00,ING0106,7.76
EST000248255,2025-10-14 20:00:00,ING0107,6.08
EST000248256,2025-10-14 20:00:00,ING0108,0.25
EST000248257,2025-10-14 20:00:00,ING0109,0.25
EST000248258,2025-10-14 20:00:00,ING0110,16.2
EST000248259,2025-10-14 20:00:00,ING0111,20.25
EST000248260,2025-10-14 20:00:00,ING0112,0.0
EST000248261,2025-10-14 20:00:00,ING0113,0.25
EST000248262,2025-10-14 20:00:00,ING0114,0.25
EST000248263,2025-10-14 20:00:00,ING0115,6.08
EST000248264,2025-10-14 20:00:00,ING0116,4.05
EST000248265,2025-10-14 20:00:00,ING0117,0.25
EST000248266,2025-10-14 20:00:00,ING0118,0.25
EST000248267,2025-10-14 20:00:00,ING0119,0.07
EST000248268,2025-10-14 20:00:00,ING0120,53.78
EST000248269,2025-10-14 20:00:00,ING0121,8.1
EST000248270,2025-10-14 20:00:00,ING0122,84.51
EST000248271,2025-10-14 20:00:00,ING0123,17.89
EST000248272,2025-10-14 20:00:00,ING0124,4.05
EST000248273,2025-10-14 20:00:00,ING0125,0.25
EST000248274,2025-10-14 20:00:00,ING0126,10.0
EST000248275,2025-10-14 20:00:00,ING0127,0.25
EST000248276,2025-10-14 20:00:00,ING0128,1.19
EST000248277,2025-10-14 20:00:00,ING0129,7.76
EST000248278,2025-10-14 20:00:00,ING0130,0.25
EST000248279,2025-10-14 20:00:00,ING0131,6.08
EST000248280,2025-10-14 20:00:00,ING0132,11.34
EST000248281,2025-10-14 20:00:00,ING0133,0.25
EST000248282,2025-10-14 20:00:00,ING0134,0.25
EST000248283,2025-10-14 20:00:00,ING0135,0.25
EST000248284,2025-10-14 20:00:00,ING0136,0.25
EST000248285,2025-10-14 20:00:00,ING0137,0.25
EST000248286,2025-10-14 20:00:00,ING0138,0.25
EST000248287,2025-10-14 20:00:00,ING0139,2.13
EST000248288,2025-10-14 20:00:00,ING0140,3.15
EST000248289,2025-10-14 20:00:00,ING0141,6.9
EST000248290,2025-10-14 20:00:00,ING0142,39.38
EST000248291,2025-10-14 20:00:00,ING0143,19.69
EST000248292,2025-10-14 20:00:00,ING0144,17.99
EST000248293,2025-10-14 20:00:00,ING0145,0.25
EST000248294,2025-10-14 20:00:00,ING0146,0.75
